row_id,icd9_code
1.0,1716.0
2.0,1720.0
3.0,1721.0
4.0,1722.0
5.0,1723.0
6.0,1724.0
7.0,1725.0
8.0,1726.0
9.0,1730.0
10.0,1731.0
11.0,1732.0
12.0,1733.0
13.0,1734.0
14.0,1735.0
15.0,1736.0
16.0,1740.0
17.0,1741.0
18.0,1742.0
19.0,1743.0
20.0,1744.0
21.0,1745.0
22.0,1746.0
23.0,1750.0
24.0,1751.0
25.0,1752.0
26.0,1753.0
27.0,1754.0
28.0,1755.0
29.0,1756.0
30.0,1760.0
31.0,1761.0
32.0,1762.0
33.0,1763.0
34.0,1764.0
35.0,1765.0
36.0,1766.0
37.0,1770.0
38.0,1771.0
39.0,1772.0
40.0,1773.0
41.0,1774.0
42.0,1775.0
43.0,1776.0
44.0,1780.0
45.0,1781.0
46.0,1782.0
47.0,1783.0
48.0,1784.0
49.0,1785.0
50.0,1786.0
51.0,1790.0
52.0,1791.0
53.0,1724.9333333333334
54.0,1658.8666666666668
55.0,1592.8
56.0,1526.7333333333333
57.0,1460.6666666666667
58.0,1394.6
59.0,1328.5333333333333
60.0,1262.4666666666667
61.0,1196.4
62.0,1130.3333333333335
63.0,1064.2666666666667
64.0,998.2
65.0,932.1333333333334
66.0,866.0666666666667
67.0,800.0
68.0,801.0
69.0,802.0
70.0,803.0
71.0,804.0
72.0,809.0
73.0,817.0
74.0,825.0
75.0,833.0
76.0,841.0
77.0,842.0
78.0,843.0
79.0,844.0
80.0,845.0
81.0,846.0
82.0,847.0
83.0,849.0
84.0,855.0
85.0,861.0
86.0,862.0
87.0,863.0
88.0,864.0
89.0,865.0
90.0,866.0
91.0,867.0
92.0,869.0
93.0,890.8333333333334
94.0,912.6666666666666
95.0,934.5
96.0,956.3333333333334
97.0,978.1666666666666
98.0,1000.0
99.0,1001.0
100.0,1002.0
101.0,1003.0
102.0,1004.0
103.0,1005.0
104.0,1006.0
105.0,1010.0
106.0,1011.0
107.0,1012.0
108.0,1013.0
109.0,1014.0
110.0,1015.0
111.0,1016.0
112.0,1080.0
113.0,1081.0
114.0,1082.0
115.0,1083.0
116.0,1084.0
117.0,1085.0
118.0,1086.0
119.0,1090.0
120.0,1091.0
121.0,1092.0
122.0,1093.0
123.0,1094.0
124.0,1095.0
125.0,1096.0
126.0,1100.0
127.0,1101.0
128.0,1102.0
129.0,1103.0
130.0,1104.0
131.0,1105.0
132.0,1106.0
133.0,1110.0
134.0,1111.0
135.0,1112.0
136.0,1113.0
137.0,1114.0
138.0,1115.0
139.0,1116.0
140.0,1120.0
141.0,1121.0
142.0,1122.0
143.0,1123.0
144.0,1124.0
145.0,1125.0
146.0,1126.0
147.0,1130.0
148.0,1131.0
149.0,1132.0
150.0,1133.0
151.0,1134.0
152.0,1135.0
153.0,1136.0
154.0,1140.0
155.0,1141.0
156.0,1142.0
157.0,1143.0
158.0,1144.0
159.0,1145.0
160.0,1146.0
161.0,1150.0
162.0,1151.0
163.0,1152.0
164.0,1153.0
165.0,1154.0
166.0,1155.0
167.0,1156.0
168.0,1160.0
169.0,1161.0
170.0,1162.0
171.0,1163.0
172.0,1164.0
173.0,1165.0
174.0,1166.0
175.0,1170.0
176.0,1171.0
177.0,1172.0
178.0,1173.0
179.0,1174.0
180.0,1175.0
181.0,1176.0
182.0,1180.0
183.0,1181.0
184.0,1182.0
185.0,1183.0
186.0,1184.0
187.0,1185.0
188.0,1186.0
189.0,1190.0
190.0,1191.0
191.0,1192.0
192.0,1193.0
193.0,1194.0
194.0,1195.0
195.0,1196.0
196.0,1200.0
197.0,1201.0
198.0,1202.0
199.0,1203.0
200.0,1204.0
201.0,1205.0
202.0,1206.0
203.0,1210.0
204.0,1211.0
205.0,1212.0
206.0,1213.0
207.0,1214.0
208.0,1215.0
209.0,1216.0
210.0,1220.0
211.0,1221.0
212.0,1222.0
213.0,1223.0
214.0,1224.0
215.0,1225.0
216.0,1226.0
217.0,1230.0
218.0,1231.0
219.0,1232.0
220.0,1233.0
221.0,1234.0
222.0,1235.0
223.0,1236.0
224.0,1280.0
225.0,1281.0
226.0,1282.0
227.0,1283.0
228.0,1284.0
229.0,1285.0
230.0,1286.0
231.0,1300.0
232.0,1301.0
233.0,10.0
234.0,11.0
235.0,19.0
236.0,20.0
237.0,21.0
238.0,22.0
239.0,23.0
240.0,29.0
241.0,30.0
242.0,31.0
243.0,320.0
244.0,321.0
245.0,322.0
246.0,323.0
247.0,324.0
248.0,329.0
249.0,38.0
250.0,39.0
251.0,40.0
252.0,41.0
253.0,42.0
254.0,43.0
255.0,48.0
256.0,49.0
257.0,50.0
258.0,51.0
259.0,52.0
260.0,53.0
261.0,54.0
262.0,581.0
263.0,589.0
264.0,59.0
265.0,60.0
266.0,61.0
267.0,62.0
268.0,1676.0
269.0,1690.0
270.0,1691.0
271.0,1692.0
272.0,1693.0
273.0,1694.0
274.0,1695.0
275.0,1696.0
276.0,1700.0
277.0,1701.0
278.0,1702.0
279.0,1703.0
280.0,1704.0
281.0,1705.0
282.0,1706.0
283.0,1710.0
284.0,1711.0
285.0,1712.0
286.0,1713.0
287.0,1714.0
288.0,1715.0
289.0,1582.0
290.0,1583.0
291.0,1584.0
292.0,1585.0
293.0,1586.0
294.0,1590.0
295.0,1591.0
296.0,1592.0
297.0,1593.0
298.0,1594.0
299.0,1595.0
300.0,1596.0
301.0,1600.0
302.0,1601.0
303.0,1602.0
304.0,1603.0
305.0,1604.0
306.0,1605.0
307.0,1606.0
308.0,1610.0
309.0,1611.0
310.0,1612.0
311.0,1613.0
312.0,1614.0
313.0,1615.0
314.0,1616.0
315.0,1620.0
316.0,1621.0
317.0,1622.0
318.0,1623.0
319.0,1624.0
320.0,1625.0
321.0,1626.0
322.0,1630.0
323.0,1631.0
324.0,1632.0
325.0,1633.0
326.0,1634.0
327.0,1635.0
328.0,1636.0
329.0,1640.0
330.0,1641.0
331.0,1642.0
332.0,1643.0
333.0,1644.0
334.0,1645.0
335.0,1646.0
336.0,1650.0
337.0,1651.0
338.0,1652.0
339.0,1653.0
340.0,1654.0
341.0,1655.0
342.0,1656.0
343.0,1660.0
344.0,1661.0
345.0,1662.0
346.0,1663.0
347.0,1664.0
348.0,1665.0
349.0,1666.0
350.0,1670.0
351.0,1671.0
352.0,1672.0
353.0,1673.0
354.0,1674.0
355.0,1675.0
356.0,844.0
357.0,845.0
358.0,846.0
359.0,847.0
360.0,848.0
361.0,849.0
362.0,850.0
363.0,851.0
364.0,852.0
365.0,853.0
366.0,854.0
367.0,855.0
368.0,859.0
369.0,860.0
370.0,861.0
371.0,862.0
372.0,863.0
373.0,864.0
374.0,865.0
375.0,869.0
376.0,870.0
377.0,871.0
378.0,879.0
379.0,880.0
380.0,882.25
381.0,884.5
382.0,886.75
383.0,889.0
384.0,900.0
385.0,901.0
386.0,902.0
387.0,903.0
388.0,903.4
389.0,903.8
390.0,904.2
391.0,904.6
392.0,905.0
393.0,906.0
394.0,907.0
395.0,909.0
396.0,910.0
397.0,911.0
398.0,912.0
399.0,913.0
400.0,914.0
401.0,914.4285714285714
402.0,914.8571428571429
403.0,915.2857142857143
404.0,915.7142857142857
405.0,916.1428571428571
406.0,916.5714285714286
407.0,917.0
408.0,917.5
409.0,918.0
410.0,918.5
411.0,919.0
412.0,920.0
413.0,929.0
414.0,930.0
415.0,931.0
416.0,931.8888888888889
417.0,932.7777777777778
418.0,933.6666666666666
419.0,934.5555555555555
420.0,935.4444444444445
421.0,936.3333333333334
422.0,937.2222222222222
423.0,938.1111111111111
424.0,939.0
425.0,940.0
426.0,941.0
427.0,942.0
428.0,943.0
429.0,943.6666666666666
430.0,944.3333333333334
431.0,945.0
432.0,945.6666666666666
433.0,946.3333333333334
434.0,947.0
435.0,947.6666666666666
436.0,948.3333333333334
437.0,949.0
438.0,950.0
439.0,951.0
440.0,952.0
441.0,953.0
442.0,954.0
443.0,955.0
444.0,956.0
445.0,957.0
446.0,958.0
447.0,959.0
448.0,96.0
449.0,970.0
450.0,971.0
451.0,979.0
452.0,980.0
453.0,980.2
454.0,980.4
455.0,980.6
456.0,980.8
457.0,981.0
458.0,981.2
459.0,981.4
460.0,981.6
461.0,981.8
462.0,982.0
463.0,982.2
464.0,982.4
465.0,982.6
466.0,982.8
467.0,983.0
468.0,983.2
469.0,983.4
470.0,983.6
471.0,983.8
472.0,984.0
473.0,984.2
474.0,984.4
475.0,984.6
476.0,984.8
477.0,985.0
478.0,985.2
479.0,985.4
480.0,985.6
481.0,985.8
482.0,986.0
483.0,987.0
484.0,1377.25
485.0,1767.5
486.0,2157.75
487.0,2548.0
488.0,2938.25
489.0,3328.5
490.0,3718.75
491.0,4109.0
492.0,4110.0
493.0,4111.0
494.0,4112.0
495.0,4119.0
496.0,412.0
497.0,413.0
498.0,4141.0
499.0,4142.0
500.0,4143.0
501.0,4149.0
502.0,415.0
503.0,416.0
504.0,417.0
505.0,4181.0
506.0,4182.0
507.0,4183.0
508.0,4184.0
509.0,4185.0
510.0,4186.0
511.0,4189.0
512.0,419.0
513.0,42.0
514.0,4500.0
515.0,4501.0
516.0,4502.0
517.0,4503.0
518.0,4510.0
519.0,4511.0
520.0,4512.0
521.0,4513.0
522.0,4520.0
523.0,4521.0
524.0,4522.0
525.0,4523.0
526.0,4590.0
527.0,4591.0
528.0,4592.0
529.0,4593.0
530.0,460.0
531.0,4611.0
532.0,4619.0
533.0,462.0
534.0,463.0
535.0,4671.0
536.0,4672.0
537.0,4679.0
538.0,468.0
539.0,469.0
540.0,470.0
541.0,471.0
542.0,478.0
543.0,479.0
544.0,48.0
545.0,490.0
546.0,491.0
547.0,498.0
548.0,499.0
549.0,500.0
550.0,501.0
551.0,502.0
552.0,509.0
553.0,5101.0
554.0,5102.0
555.0,511.0
556.0,512.0
557.0,519.0
558.0,520.0
559.0,521.0
560.0,522.0
561.0,527.0
562.0,528.0
563.0,529.0
564.0,530.0
565.0,5310.0
566.0,5311.0
567.0,5312.0
568.0,5313.0
569.0,5314.0
570.0,5319.0
571.0,5320.0
572.0,5321.0
573.0,5322.0
574.0,5329.0
575.0,5371.0
576.0,5379.0
577.0,538.0
578.0,539.0
579.0,540.0
580.0,5410.0
581.0,5411.0
582.0,5412.0
583.0,5413.0
584.0,5419.0
585.0,542.0
586.0,543.0
587.0,5440.0
588.0,5441.0
589.0,5442.0
590.0,5443.0
591.0,5444.0
592.0,5449.0
593.0,545.0
594.0,546.0
595.0,5471.0
596.0,5472.0
597.0,5473.0
598.0,5474.0
599.0,5479.0
600.0,548.0
601.0,549.0
602.0,550.0
603.0,551.0
604.0,1792.0
605.0,1793.0
606.0,1794.0
607.0,1795.0
608.0,1796.0
609.0,1800.0
610.0,1801.0
611.0,1802.0
612.0,1803.0
613.0,1804.0
614.0,1805.0
615.0,1806.0
616.0,1880.0
617.0,1881.0
618.0,1882.0
619.0,1883.0
620.0,1884.0
621.0,1885.0
622.0,1886.0
623.0,1890.0
624.0,1891.0
625.0,1892.0
626.0,330.0
627.0,331.0
628.0,338.0
629.0,339.0
630.0,340.0
631.0,341.0
632.0,35.0
633.0,360.0
634.0,361.0
635.0,362.0
636.0,363.0
637.0,3640.0
638.0,3641.0
639.0,3642.0
640.0,3643.0
641.0,3681.0
642.0,3682.0
643.0,3689.0
644.0,369.0
645.0,37.0
646.0,380.0
647.0,3810.0
648.0,3811.0
649.0,3812.0
650.0,3819.0
651.0,382.0
652.0,383.0
653.0,3840.0
654.0,3841.0
655.0,3842.0
656.0,3843.0
657.0,3844.0
658.0,3849.0
659.0,388.0
660.0,389.0
661.0,390.0
662.0,391.0
663.0,392.0
664.0,393.0
665.0,394.0
666.0,398.0
667.0,399.0
668.0,400.0
669.0,401.0
670.0,402.0
671.0,403.0
672.0,4041.0
673.0,4042.0
674.0,4081.0
675.0,4082.0
676.0,4089.0
677.0,4100.0
678.0,4101.0
679.0,4102.0
680.0,4103.0
681.0,4104.0
682.0,4105.0
683.0,1893.0
684.0,1894.0
685.0,1895.0
686.0,1896.0
687.0,200.0
688.0,201.0
689.0,202.0
690.0,203.0
691.0,204.0
692.0,205.0
693.0,208.0
694.0,209.0
695.0,210.0
696.0,211.0
697.0,212.0
698.0,213.0
699.0,218.0
700.0,219.0
701.0,220.0
702.0,221.0
703.0,222.0
704.0,223.0
705.0,228.0
706.0,229.0
707.0,230.0
708.0,231.0
709.0,232.0
710.0,233.0
711.0,238.0
712.0,239.0
713.0,24.0
714.0,25.0
715.0,260.0
716.0,261.0
717.0,269.0
718.0,270.0
719.0,271.0
720.0,272.0
721.0,278.0
722.0,279.0
723.0,300.0
724.0,301.0
725.0,302.0
726.0,303.0
727.0,308.0
728.0,309.0
729.0,310.0
730.0,311.0
731.0,312.0
732.0,318.0
733.0,319.0
734.0,320.0
735.0,321.0
736.0,322.0
737.0,323.0
738.0,3281.0
739.0,3282.0
740.0,3283.0
741.0,3284.0
742.0,3285.0
743.0,3289.0
744.0,329.0
745.0,1302.0
746.0,1303.0
747.0,1304.0
748.0,1305.0
749.0,1306.0
750.0,1310.0
751.0,1311.0
752.0,1312.0
753.0,1313.0
754.0,1314.0
755.0,1315.0
756.0,1316.0
757.0,1320.0
758.0,1321.0
759.0,1322.0
760.0,1323.0
761.0,1324.0
762.0,1325.0
763.0,1326.0
764.0,1330.0
765.0,1331.0
766.0,1332.0
767.0,1333.0
768.0,1334.0
769.0,1335.0
770.0,1336.0
771.0,1340.0
772.0,1341.0
773.0,1342.0
774.0,1343.0
775.0,1344.0
776.0,1345.0
777.0,1346.0
778.0,1350.0
779.0,1351.0
780.0,1352.0
781.0,1353.0
782.0,1354.0
783.0,1355.0
784.0,1356.0
785.0,1360.0
786.0,1361.0
787.0,1362.0
788.0,1363.0
789.0,1364.0
790.0,1365.0
791.0,1366.0
792.0,1380.0
793.0,1381.0
794.0,1382.0
795.0,1383.0
796.0,1384.0
797.0,1385.0
798.0,1386.0
799.0,1390.0
800.0,1391.0
801.0,1392.0
802.0,1393.0
803.0,1394.0
