row_id,icd9_code
97.70108473573578,1319.8335399270782
67.62435948426878,1414.9096588014968
55.90922308087465,1476.2442558310245
56.934528794414746,1517.7327066428447
63.96220793808084,1547.0106193615466
73.2238200533011,1568.1416220908422
81.77435124655199,1580.9410256505835
88.82016718472482,1588.6332982953804
94.0679475229283,1593.5597967769868
98.33236579753839,1597.9664259552455
98.98555567198196,1599.589760051876
99.56533766504572,1598.4061318999888
98.08609204080722,1600.256357147674
97.92848218011204,1612.045894536428
98.07954611507898,1624.8551900300122
98.90552171068134,1638.2368355258795
101.28742377476624,1627.6925814931033
109.30933552331203,1586.4288212158217
118.38181491509567,1500.288343643202
126.08411182069108,1344.8042770004922
126.58828169207868,1227.7495006801055
115.2753590270986,1386.992599747487
105.32642025741325,1479.8020077278802
101.5462550216696,1550.1334080216652
100.54582382589615,1608.1459847131168
101.3427435266849,1651.8753081457412
105.67012143523698,1659.8676817374476
116.11617650736207,1625.6077249948967
127.18148951240119,1538.3285422006325
135.07808018083347,1369.215753945723
134.2717156443514,1239.8294815072077
122.83965713111911,1409.8843992222883
115.41936939311768,1509.8700556005456
113.64125550277731,1584.5702488020443
115.04193665924595,1653.5524055803394
114.64087179759258,1702.2302705474513
112.99330236891615,1700.1539509236572
114.09138808932767,1638.9858039743426
126.8886996059041,1539.3585066130931
142.77278915619718,1339.2458990996347
150.97224244132872,985.4786961009122
158.2602624025253,633.8574356795252
163.00076837871552,469.91116381910615
158.15130613673227,502.1157067947579
154.8069392460975,578.9014773860799
144.74651935355223,809.7496784096029
128.7329540641631,1283.2267015543503
121.13837103437572,1513.607613043362
117.82086915729042,1705.1490089382773
115.85466009500692,1828.778316806267
115.15291013888623,1887.9887118319625
116.10279075719973,1908.0389083189625
122.18796346827071,1911.7490339386668
127.21250918493342,1909.5796434129434
129.56484771098485,1902.57413250333
125.20816008600923,1897.3367410803853
126.60932216763354,1893.6741943074076
129.88308657362904,1866.917694873539
138.12506165792934,1805.0604134799773
147.45883035852262,1678.5865811160552
157.9033224238924,1440.2015720611444
160.5694646139316,1264.9280061051622
147.42189263477098,1481.060229191301
139.48785659936743,1616.6371773621659
134.71317821906996,1683.3253431899775
133.79447758167385,1732.2435685988835
134.21733102467965,1768.9186640252474
135.87911446350859,1790.87846446418
138.07425725885992,1799.0997401151353
140.47410050305234,1800.2090026054725
140.61458408459748,1793.522201673929
139.39839116140547,1786.062187570591
140.04760004428385,1789.1571270492927
140.69078400368585,1792.1225336869074
141.36672430979297,1794.404573013213
142.53433043324344,1791.436093100809
143.92483200725337,1791.1176107727238
146.97818574266012,1804.517657975658
149.4288734630186,1832.5530191381945
148.50038065509443,1844.8884232477208
145.76258061688054,1816.7064934369373
144.51558176566982,1744.3529542156293
148.45470612435065,1616.036409053505
156.83061886446785,1356.4714904643306
162.90382188277863,928.421300802067
170.36608369963278,526.4069845482591
173.8668180609775,337.4734709905597
170.53153531216935,345.42475376009406
172.78839683581464,368.0820737510294
178.12042739428307,347.11452371048654
179.54110702180287,310.0582663270179
177.54836692177196,274.2307876756622
174.01879041012694,248.9979495869502
171.72000824375755,235.84262611717622
172.55123393897452,236.59895524846615
173.3824061980631,237.33942476417997
174.21035893041585,238.11851889390346
175.03697575955903,239.00202848310892
175.86772052962033,240.01275647189323
176.70583948540002,241.11594829598198
177.54276948732263,242.1517936663713
178.37714791411486,243.09335400158216
179.21089846639825,243.96032102525896
180.04658607833585,244.7690096529459
180.88310195026384,245.63688727655972
181.72170183119897,246.68752989593122
182.5662731994821,247.93137146867502
183.42036955765116,249.2978784413117
184.26610316172673,250.5289336732685
185.10280606010406,251.56159194387692
185.93025114923717,252.54841668430618
186.75567902452326,253.6650019158069
187.58292372817505,255.0584095282593
188.4121856456734,256.9306409410965
189.2459629160212,259.0247172636682
190.0898396146349,261.1529790255545
190.93438426485386,262.92041556227014
191.7749880006038,264.33567757321816
192.63011300424432,265.53880774042955
193.4917705745811,266.62230784087296
194.3589721432386,267.6490472118894
195.2244904738518,268.6439155850985
196.0797357087813,269.58354089544264
196.92385286997296,270.4433369446124
197.76130387414764,271.2484590558779
198.58702564814007,271.9956063044665
199.41254703665118,272.7426776697266
200.1426849359807,272.98474548640297
200.73053578443182,272.3458837470307
201.32959486081313,271.59866061511366
202.01897435321098,271.4072828616163
202.85814867252657,272.00000753749646
203.6864220216496,273.46478342003866
204.60134205296185,272.36936963708104
205.61458456051764,264.79951441630055
206.55086568415504,249.99183147689382
207.22669911800517,230.5147058837938
207.85394575211376,215.31330229647847
208.46223591967532,205.9310876087411
208.8460542708899,200.82220460195276
209.13407500292806,197.4143602197828
209.3430236239767,194.18924289170445
209.61581505942286,191.06140799026616
209.94751982642242,188.5765704695832
210.35518404993218,187.08386952229648
210.92640290342115,186.75730561976798
211.77722629872596,187.65731983283695
212.62141025507822,188.53851498053518
213.45414552092234,189.42035513652172
214.2787584952505,190.31691665816197
215.10442683311453,191.25601078520958
215.92715618391708,192.16740749749533
216.74673280314437,193.04477053712344
217.56951559007507,193.98587557236533
218.39921835563268,195.05491989880375
219.23552048304714,196.251941458102
220.07219666336005,197.45457838368202
220.9078041211053,198.60701848771532
221.74102031210487,199.65792669873463
222.57081659088726,200.62786739865896
223.40162815610893,201.66985931862564
224.24220517379445,202.87507627736068
225.09155907556874,204.19901270292576
225.9380675035061,205.43799774267063
226.77855100796705,206.53174209240933
227.6170974527738,207.49750920928818
228.4561648998324,208.39039038951432
229.29511211560202,209.25307000515386
230.13753267971742,210.1131316459714
230.977401668702,210.9624557958623
231.812448047099,211.7911396805066
232.64012023977762,212.5918985004064
233.46085909479734,213.36325253066207
234.28145100046413,214.13532745253542
235.1017089303284,214.90702295776828
235.92194014212828,215.67871846300022
236.74182401909388,216.4501863182486
237.79911125547733,218.1620383171212
239.06749791707716,221.60877290494955
240.2965288701157,225.4478622407787
241.2119031085192,227.84156388440078
241.67467333943455,228.75144293012454
242.2473216093581,230.91791194771486
242.43170297037796,234.29635154024254
242.90912805950506,251.23407949974717
243.39734724656728,285.86487806677997
245.134008060307,324.16467348967944
246.62880359790756,348.3175021110419
247.31488340937722,360.88776512107415
247.8396796263246,369.1651944348323
249.44252301553615,393.5238186420338
252.04928430789846,410.49429025761765
254.24981079318536,415.61576989687273
255.97168315839212,410.2966900712154
257.0966739694493,409.0972402454163
258.99594092188886,421.50272260845486
260.4177026310085,424.9627747203658
260.82226755907186,420.5407496579819
261.0166681941653,419.18224837646085
262.3103301444951,442.18017068562585
263.5570083789353,463.85096946944486
263.9628557740798,481.868858662956
264.68821113991817,493.7414882959929
265.69669783204677,504.241350581824
267.11418465089514,509.9954315858822
268.03921746950596,511.6112152913656
269.23366188844193,513.6410563766913
270.53260065645054,515.8123439856163
271.7945616236111,516.9195576260954
272.2714122743578,515.2320262338817
272.6484709553308,515.4770914420187
273.04168070611036,515.9023036710923
273.5916987756593,516.255085263484
274.4319017404464,511.2416634834608
275.60192584870674,494.93088358081604
276.89753821772274,464.6113583587885
277.73126205194217,428.0143089353878
278.587268751701,398.41632033871065
279.39013322177357,379.47329955052555
279.8068147919498,368.6070346149063
279.94272958451734,362.0467311913253
280.04536702812834,356.4515878179973
280.1952687273026,351.61857865055936
280.4213436275011,347.9257544296652
280.6809764163304,345.6612062104905
281.12112980590337,345.3269401501575
281.9488687937426,347.19033115526963
282.80050709000557,349.65175866923073
283.6728919631173,352.47131755021564
284.6132342325127,355.5549883546928
285.60800119867645,358.5204708756355
286.59053129143786,361.09162568204647
287.5607309975728,363.34361521041865
288.5133368584345,365.56494787423435
289.42008116210263,367.86485772430933
290.2562764172601,370.3364915459015
291.07654770615636,374.75176299208397
291.98412026981464,382.13741143387233
293.0354493778823,391.76438779643377
293.8224299587898,399.1949591684661
294.6152484367242,403.3644445148939
295.71251925617776,406.8842547476934
296.7129237338868,409.8271999201879
297.62654793908564,411.03382072049226
298.4464852521796,414.0359928305779
299.42814700785493,410.01687029880304
300.2838598089079,396.75944581105523
300.6407196333482,379.76651273034986
300.96252535756275,368.64459686232203
302.2927109016491,370.242965344004
303.21501847771196,361.3728113543648
303.0533875483552,341.33817094962706
303.63944828650506,324.88230212363305
305.62892878270395,316.9724895929121
307.3087736329296,316.44164777110564
308.7844390365658,321.7248347825671
309.6668966198797,327.8468361029745
309.7627610342165,331.950227070618
307.68122344782864,334.0928687231808
305.6182415570254,373.34477226390027
307.2260411471452,459.91330769039723
312.7944464195598,605.9348750842282
316.38502027176537,740.140383866129
318.88792844859586,826.4022747637273
321.6543836106605,887.8051667885557
324.5375566361679,926.573921179187
327.0530089441386,946.651511547635
329.86831808658667,956.9641696630151
332.83319495240676,964.7342051033538
335.1479812392299,967.8841979366007
336.6418416445838,970.9294338353893
337.5573093962121,972.5376671497261
338.4675671253224,973.8194883281894
339.37256139578585,975.1192179720883
340.27674076529115,976.7655826588007
341.1861835934433,978.8304439000485
342.10107690669156,981.1685610058285
343.0035730381526,983.1333321372977
343.90052517129266,984.7041929125389
344.35239443201567,983.1865642919684
344.5673145404123,977.6810011874759
345.0948359999079,981.0665358711822
345.6615127824832,988.6991086626467
346.7163820340568,992.9059286065067
347.43849115509533,1000.8897273821358
348.9996142870641,980.946260796125
349.9237921276206,932.8915497194666
349.4161756259514,859.6779488573411
348.8883201906533,798.559277837955
351.47452193261665,846.4926894146265
352.4417559336257,919.6060863419816
352.1799189045,958.2453458331893
352.4123259859134,991.4668012888669
353.42515436347367,988.7922554479046
355.1896153230098,950.8122703113313
355.3848041409972,880.9607941261884
355.8352974214142,822.6021135752189
358.78402321742715,866.5817002239555
360.5605607419802,933.4327875572235
359.9713739903191,973.9512217857919
359.99294882715776,1007.2122503970795
360.662516874954,1030.0637178829884
