DecisionScore,Anomaly
-1.6407944705473483,1
-1.630154919667035,1
-1.6195209672538624,1
-1.608892613306267,1
-1.5982698578216628,1
-1.5866428946065696,1
-1.5760311553279394,1
-1.5654250144236528,1
-1.5548244718873434,1
-1.5442295277124174,1
-1.5336401818905472,1
-1.5230564344134052,1
-1.5124782852716976,1
-1.5019057344546525,1
-1.4913387819511286,1
-1.4807774277497856,1
-1.4702216718371517,1
-1.459671514199897,1
-1.4491269548234982,1
-1.4384434817153533,1
-1.4279100928525281,1
-1.4173823021915553,1
-1.4068601097147564,1
-1.3963435154027763,1
-1.3858325192367147,1
-1.3753271211961078,1
-1.6064098836856715,1
-1.5959550085373735,1
-1.5855057463897424,1
-1.5750620972233378,1
-1.564624061018634,1
-1.5541916377553946,1
-1.54063058665011,1
-1.5302089201873343,1
-1.519792866436518,1
-1.5093824253736159,1
-1.4989775969744983,1
-1.488578381213955,1
-1.4780004887262237,1
-1.4676124705239033,1
-1.4570457472972294,1
-1.4466689265046284,1
-1.4362977181912413,1
-1.425932122326799,1
-1.4155721388804636,1
-1.405217767819238,1
-1.3948690091110336,1
-1.3845258627215458,1
-1.3740038165848034,1
-1.3636718669964125,1
-1.3533455296112038,1
-1.3430248043924848,1
-1.3327096913015168,1
-1.3224001903004705,1
-1.312096301349385,1
-1.301798024408214,1
-1.2915053594351207,1
-1.2812183063882685,1
-1.2709368652250816,1
-1.260661035902018,1
-1.2503908183740293,1
-1.2401262125956976,1
-1.2298672185214343,1
-1.2196138361037754,1
-1.2093660652953133,1
-1.1991239060472196,1
-1.1888873583092163,1
-1.178656422032077,1
-1.1684310971639604,1
-1.1582113836527128,1
-1.1479972814461235,1
-1.1377887904902195,1
-1.1275859107309714,1
-1.1173886421122177,1
-1.107196984578394,1
-1.0970109380719748,1
-1.0868305025360598,1
-1.0766556779111625,1
-1.0663011429929554,1
-1.056137511987714,1
-1.0459794917032639,1
-1.0358270820774749,1
-1.025680283047791,1
-1.0155390945502916,1
-1.0054035165201185,1
-0.9952735488932092,1
-0.9851491916020052,1
-0.9750304445804545,1
-0.9649173077606292,1
-0.9548097810738909,1
-0.9447078644506632,1
-0.9346115578204319,1
-0.9245208611130522,1
-0.9144357742557077,1
-0.9043562971762356,1
-0.8942824298003131,1
-0.8842141720544134,1
-0.8741515238624231,1
-0.8640944851489962,1
-0.8540430558365983,1
-0.8439972358479224,1
-0.8339570251044108,1
-0.8239224235262554,1
-0.8138934310339039,1
-0.80387004754607,1
-0.7938522729803026,1
-0.7838401072544343,1
-0.7738335502847065,1
-0.7638326019870476,1
-0.7538372622761642,1
-0.7438475310657964,1
-0.7338634082694853,1
-0.7238848937989246,1
-0.7139119875657798,1
-0.7039446894812045,1
-0.6939829994547324,1
-0.6840269173951867,1
-0.674076443211078,1
-0.664131576809325,1
-0.6541923180965341,1
-0.6442586669788852,1
-0.6343306233608814,1
-0.6244081871463152,1
-0.6144913582386664,1
-0.6043935432730336,1
-0.594487900209316,1
-0.5845878641468971,1
-0.5746934349859032,1
-0.5648046126253234,1
-0.5547346883562057,1
-0.5448570507655859,1
-0.5349850196578245,1
-0.525118594928017,1
-0.5152577764716568,1
-0.5054025641825604,1
-0.49555295795428833,1
-0.4857089576787246,1
-0.47587056324755395,1
-0.4660377745518076,1
-0.4562105914816925,1
-0.4463890139254545,1
-0.43657304177182255,1
-0.4267626749086446,1
-0.41695791322194964,1
-0.407158756597795,1
-0.39736520492067484,1
-0.38720294977244407,1
-0.377420550255664,1
-0.36764375531660676,1
-0.35787256483632746,1
-0.3481069786958244,1
-0.3383469967751864,1
-0.3285926189533086,1
-0.3188438451082618,1
-0.3091006751185148,1
-0.29936310885963735,1
-0.28963114620830765,1
-0.2799047870389302,1
-0.27018403122573886,1
-0.2604688786429392,1
-0.25075932916212196,1
-0.2410553826551336,1
-0.231357038993508,1
