DecisionScore,Anomaly
-0.10776173565764147,1
-0.08944270783334218,1
-2.9079776609984425,1
-0.07630337821534461,1
0.4852543581614892,0
0.6089883199977812,0
0.5140146816387166,0
0.5143157233680054,0
0.5280491270998962,0
0.5588472055642786,0
0.5712333349651555,0
0.5823393621710125,0
0.5921653398808644,0
0.5839039949058371,0
0.21670391832669722,0
0.1781722420270171,0
0.1725444613370346,0
0.13185717549063902,0
0.09011146933249137,0
0.04732356509071245,0
1.0735351492370508,0
1.076281658764671,0
1.0770557249721353,0
1.0409212643181665,0
1.039479868727092,0
1.0730113945220623,0
1.0689512023785017,0
1.063542661596733,0
1.0574048797388897,0
1.048702318622178,0
1.0355720062808018,0
1.054331403801422,0
1.0695810362743785,0
0.9997892679416225,0
1.028809615231248,0
1.124548693585437,0
1.1283819649938476,0
1.1308572178922258,0
1.1501531418855588,0
1.130153172951431,0
1.1272291066417086,0
1.1229658230001114,0
1.1173685055461675,0
1.1104428024481017,0
1.0450121946753796,0
1.1022072001391816,0
1.092643559448394,0
1.0817712157263522,0
1.069597625027468,0
1.0561306813195568,0
1.0413787103257288,0
1.0253504631091594,0
1.0080551094070742,0
1.023912451535793,0
1.0598548588558234,0
0.36338699679736486,0
1.0852473367242848,0
1.0958971419770176,0
1.1051822808771714,0
1.1131030925267993,0
1.1196604120215508,0
-0.13825037745335678,1
0.016999847454782113,0
-5.7284868591434615,1
-10.285601518113578,1
0.03236136213648422,0
0.04027041631036532,0
0.04475108149160967,0
0.048056190374994756,0
0.05018891558434646,0
0.05168062365902948,0
0.05148117834874455,0
0.04959062926551461,0
-0.08741559637127772,1
0.04708478614927536,0
0.04020567331545699,0
0.03860517381655626,0
0.032653971847528496,0
0.025032516634304613,0
0.01736040492092883,0
-0.08057093926792014,1
-0.058628535218497646,1
-0.0378948496708702,1
-0.023944037800607276,1
-0.010667865701389445,1
0.0003998219993004426,0
0.010277491052047338,0
0.9171133813183907,0
0.9505968592472129,0
0.9460558204676346,0
0.9408980048288988,0
0.9338884045289344,0
0.9256540011063947,0
0.9155768991350612,0
0.901143809126097,0
-0.021754952995506116,1
-0.0167963622427294,1
-0.008580578613146983,1
-0.0021217897788723405,1
3.3700914592316167e-06,0
1.1442091069503668,0
1.0003617440980666,0
1.0187113975683246,0
1.0378601576609743,0
1.0536184777605637,0
1.0680718227786237,0
1.1183188578297454,0
