DecisionScore,Anomaly
0.006340602206382107,0
-8.728474032393407e-05,1
0.014512921484138852,0
0.0014081304024999852,0
0.03861561661771784,0
0.02130515933153676,0
0.00034461352020920266,0
0.028983234191772622,0
0.010363851068632579,0
0.0026679858343516827,0
0.047253284556319164,0
0.03681974816860789,0
0.04933429111849308,0
0.00352147459772878,0
-1.5425808922886475e-05,1
0.024477055663751024,0
0.04816293818505368,0
0.033618708124591556,0
0.02736365387272044,0
0.00019377500352546484,0
0.006867823952247942,0
0.03926332053657888,0
0.0032180831696768664,0
0.02889610390683095,0
0.04849726648447539,0
0.006191114289910482,0
0.00048007071572131466,0
0.028370081146589454,0
0.00011886750687728487,0
0.02332625881480843,0
0.028198092765145732,0
0.02427524660291902,0
0.0005723912530348763,0
0.03593447636614133,0
0.042492614238428095,0
0.01575683789976523,0
0.024026813770967825,0
0.03937840233079304,0
0.043252653353438975,0
0.005773425543647681,0
0.01486082912784581,0
0.04414986264059384,0
0.028014580229476005,0
0.035522005547629076,0
0.040076903692204624,0
0.024117034948333504,0
0.04783849153895692,0
0.0008393362829623996,0
0.004482967774861235,0
0.018543873041379166,0
0.02464569469571609,0
0.04944093817584072,0
0.028087700903515866,0
0.007345828941842436,0
0.04957220048632682,0
0.0038050689141198024,0
0.013242814680634263,0
0.06958208242068875,0
0.031390224432569225,0
0.002165816352955874,0
0.07225638860709016,0
0.06587111474050222,0
0.06467304022131493,0
0.07127920034423663,0
0.07830471157960006,0
0.03308537708484249,0
0.04091792869693811,0
0.0484640835614063,0
0.07504846345001637,0
0.0782112451221546,0
0.04074327956698487,0
0.06691956439971647,0
0.061066624538683945,0
0.03251598415106116,0
0.06654272438022768,0
0.009942482618027881,0
0.05803534825560219,0
0.05570302423473561,0
0.060984469530354746,0
0.053128002404972285,0
0.0180660571584359,0
0.04740467997414677,0
0.06674061602311188,0
0.05884168537503154,0
0.05869571506780491,0
0.020181723642398675,0
0.06568730851393956,0
0.017926585637517034,0
0.020381740245301927,0
0.01774629605278255,0
0.018910288150735255,0
0.0425117938139592,0
0.015362775431251308,0
0.03823247310601774,0
0.014260796396660114,0
0.013860216539231418,0
0.060821564719494736,0
0.0625540455740401,0
0.05027066534319702,0
0.04981344099052798,0
-0.0005135567829759324,1
0.027512301914272674,0
0.04015317930175333,0
0.05998758157443973,0
0.06319039473280985,0
0.04041211392541011,0
0.022512552901202243,0
0.059346171788592805,0
-0.00027230350085494237,1
0.021708574691944982,0
0.03678618614066642,0
0.010976315112360302,0
0.04505702581142068,0
0.047728868542500136,0
0.02871504274274783,0
-0.00045998638895738964,1
0.00019376889814926024,0
0.004722814840677936,0
0.03443764120623771,0
0.02213501351849123,0
0.009573931883733788,0
0.03624866908156599,0
0.03671220351730908,0
0.025013871429958145,0
7.427253974534587e-05,1
0.015778434438854516,0
0.009840781593563497,0
0.02890372556230214,0
-5.679436594330234e-05,1
