DecisionScore,Anomaly
-0.26012518804509455,1
0.1233695347344419,0
0.873717628553278,0
1.507124833833954,0
1.6958422006317946,0
1.166993551524694,0
1.1972375469351473,0
1.201949147001942,0
1.1073370017139208,0
1.1423591802510256,0
1.3388926484108694,0
1.8140311045824387,0
1.9184436667787477,0
1.871706830235846,0
1.805321828337025,0
1.749348597813766,0
1.7230035678832056,0
1.6082724310831065,0
1.3999275539115974,0
0.9117551053817223,0
0.8205317492637203,0
-0.32239940503716724,1
0.18237967392148136,0
0.36561441048970345,0
0.6818684128281909,0
0.3562303480774158,0
0.34478795462753276,0
0.1672331198246031,0
1.0217435476794012,0
1.2409896818830148,0
0.8864337175946684,0
1.80109266865861,0
1.8478294905401516,0
1.3482320029253572,0
1.3727260869627287,0
1.2410755257999746,0
-0.8998535839840702,1
0.07913232377071644,0
0.4198830530807989,0
0.589727838742272,0
-0.5622482528713348,1
0.9553896261330248,0
0.5064364701245694,0
0.3152406065594331,0
0.7939674706157618,0
0.8997365985733214,0
0.6648972276841185,0
0.28792810875816066,0
-0.24181939137875297,1
-0.36590658325032166,1
0.18409341527854295,0
0.8548342394879018,0
1.0006918185348237,0
1.589760382940625,0
1.3146357980505368,0
1.3915854738566011,0
1.25250393170138,0
1.401733319949912,0
1.7662313760161865,0
0.5901627587042029,0
1.2109832175672999,0
1.0198721611155275,0
1.547002178700108,0
0.9784096327884928,0
-0.39807931429660925,1
0.00011373791362956354,0
0.25039823073818823,0
0.22407619837590964,0
0.2874010807209064,0
0.29842149519823735,0
0.21177216594117176,0
-0.24513948009047226,1
0.04181821828164978,0
0.25446228564535467,0
0.4289024385752729,0
0.8137653342790045,0
0.6501283857455533,0
1.00172105532595,0
0.5084404045187192,0
0.9887621369497328,0
0.2447813669778629,0
0.24692139805369884,0
3.728459227581027e-05,0
0.10307847574913964,0
0.000269542353494856,0
0.8703040099643911,0
1.447414291762101,0
1.6083377932498486,0
1.1985770878987339,0
1.1486345376451226,0
1.2136338477726447,0
1.9587658254198086,0
1.9306979338333274,0
0.934816762413389,0
1.0360245001734185,0
1.774675657237058,0
0.9570809818773096,0
0.1930818650141095,0
1.1141389156679438,0
0.9886680360024389,0
0.840733508999417,0
0.8465349271856688,0
0.6395240449494057,0
-1.5502713624179094,1
-1.4714736941555913,1
-1.4980721304642035,1
0.4461784084413889,0
0.466916029884624,0
0.8486031498910247,0
1.49938221719826,0
1.0948372737004117,0
1.082030489441106,0
1.1047169843191877,0
1.1119110150189897,0
1.265631824806439,0
0.7116547917546647,0
0.9852613194039161,0
0.9422268390576676,0
0.9704675584123184,0
1.7837913201112432,0
1.843539243812856,0
1.2870070414646602,0
1.9713582757826895,0
1.2078420362263529,0
1.0213446333428244,0
2.0696946297061523,0
2.0330800043678874,0
0.04291289144114785,0
0.21948237488251188,0
0.5426684919473423,0
0.3966901813152166,0
-0.00040985671925852785,1
0.18677422476044647,0
0.7601037933705754,0
0.9708437823666678,0
0.9315197716930985,0
0.9868936405456701,0
0.9809499157488855,0
0.9577898114845596,0
0.1833535557810535,0
1.4495906955568039,0
0.7039289543854945,0
1.2693044284796873,0
0.25699464444157805,0
0.2048300950937847,0
-1.1112355470707094,1
0.1301911629632464,0
0.6736013172032855,0
0.6257712855823065,0
0.7567054833260389,0
0.0693752813304549,0
1.1389949716167749,0
1.148891637289747,0
0.428801267323065,0
0.337298993147396,0
-2.5693972972362644e-05,1
0.39664962419185734,0
0.12797928077505993,0
-4.33542680919885e-05,1
0.7189642925094759,0
0.5937682664040249,0
0.37138316878596456,0
0.00011619624031844467,0
-0.4330521791224484,1
-0.2574257580330723,1
0.6398393929436264,0
0.7809098886952839,0
0.9048808858602797,0
1.5976085806666287,0
1.1833512637763128,0
1.266099448468962,0
2.026472621249889,0
1.2302210782809304,0
2.1600800700956952,0
0.6142845656960336,0
0.8101375092825833,0
0.8275523566881162,0
1.0054767149594497,0
1.1264565043066916,0
1.883663801753876,0
1.2367221964982598,0
2.0301474359243574,0
1.2544775692465624,0
0.5604185858067918,0
0.4928832695874501,0
1.3127622176100555,0
0.9298734885666402,0
1.1751218753669157,0
1.947545389171955,0
1.3667628330948585,0
2.043077084151683,0
0.1715675212726655,0
0.6576830004925522,0
0.6496614366222513,0
0.7906919052715651,0
1.4694218776407801,0
1.0224239105224981,0
1.6468989066526891,0
1.088399763310198,0
1.6120595485326366,0
0.10136162239421509,0
0.3997515569167085,0
1.0237758318252137,0
1.3550962200729835,0
1.528798662341865,0
