DecisionScore,Anomaly
-0.00011958953666457717,1
-5.341415632198476e-05,1
-2.7131383150358346e-05,1
2.511297606622165e-05,0
4.3361591737234306e-05,0
0.00013351512506787344,0
0.0001462871693789225,0
0.00017175099196631294,0
0.00020225646455740431,0
0.0002148866804865257,0
0.00024006685924948812,0
0.0002526168236784976,0
0.00027763650662704364,0
0.00030254920037187105,0
0.0003273549113385066,0
0.0003397176502937249,0
0.0003520536459733492,0
0.0003643628991869541,0
0.000376645410743226,0
0.0004909391507306182,0
0.0005268802240419035,0
0.0005507072849284533,0
0.0005862474108382365,0
0.0005980406653529613,0
0.0006215469982007171,0
0.0006449464350439804,0
0.0006962331858479942,0
0.000719295887862792,0
0.0007925779782764764,0
0.0008489256359380803,0
0.0008601150426019721,0
0.0008712777429829011,0
0.0009046056150601167,0
0.0009156614989467293,0
0.0009532825355331731,0
0.0009860255798757045,0
0.0009968865341178912,0
0.0010185283570480763,0
0.0010400634050982127,0
0.0010934339313961594,0
0.001104027970504795,0
0.001125135989670678,0
0.0011565978841558966,0
0.0011774390680598934,0
0.0011878196389729645,0
0.0012290751366750285,0
0.0012495428265766328,0
0.0012597366599553794,0
0.0012901581246818061,0
0.0013103057474213031,0
-2.7081257174099704e-05,1
0.0009646978697355202,0
0.0014741303938454742,0
0.0027992247548715987,0
0.002956689722102279,0
0.003281450619325277,0
0.0033904929473105305,0
0.005851767781388961,0
0.006613870509964315,0
0.008031184449191375,0
0.008124354722689908,0
0.00828974724374909,0
0.00891642026789885,0
0.009372342709497605,0
0.019294733683167475,0
0.01969714015898516,0
0.019859213458238045,0
0.01986829353063735,0
0.019969549312669255,0
0.02001089448606841,0
0.020009299225638433,0
0.02006670808151556,0
0.020051525967143213,0
0.020048009094610464,0
0.020015168432731212,0
0.020012539121435857,0
0.020000743913608066,0
0.01999284068773166,0
0.01997419411559731,0
0.019945934936222987,0
0.019902290357534547,0
0.019799051908674592,0
0.019772910386094633,0
0.019680009919689212,0
0.00848503858045735,0
0.008283436670457167,0
0.008247603347988797,0
0.007792022175872493,0
0.00748233503139728,0
0.007026917602697136,0
0.0063867840075633175,0
0.006207737203256958,0
0.0061690739673587736,0
0.005739058801386143,0
0.005418915791819412,0
0.002674700862125956,0
0.0013762359655258294,0
0.0002578177004104454,0
5.418730989292797e-05,0
-7.104947151903573e-05,1
