DecisionScore,Anomaly
0.011636050169744117,0
0.018722745884723224,0
0.03815104654379553,0
0.0003916333278501938,0
0.09252803320601455,0
-6.722959635530046e-05,1
-0.0020986625826897587,1
0.052481695874145196,0
0.018686383546516083,0
0.007393039123259726,0
0.0074021164343669454,0
0.06379241738946329,0
0.08996810840508074,0
0.06941477001362006,0
0.009147373458403774,0
-6.607313124895597e-05,0
0.05386936721842339,0
0.08434436901525144,0
0.08435415469819763,0
0.08436393620705696,0
0.07527385938781572,0
0.07528355579469848,0
0.0494461152343213,0
-0.049372782809669946,1
0.01201439583675823,0
0.08910167016678283,0
0.0053643092117181546,0
0.07369951510164263,0
0.1033244792023611,0
0.018002131595042492,0
0.0028035626759153054,0
0.06158257768000164,0
0.011214801450163403,0
0.011223345582827449,0
0.041804277355498076,0
0.06096925765488592,0
0.05267248962245841,0
0.05268140952502298,0
0.0005573511872634107,0
0.08708151016982058,0
0.09087851524050805,0
0.039204895092409764,0
0.0520287814248781,0
0.08824867522682966,0
0.1013970680834615,0
0.013004718099261403,0
0.013013704264102532,0
0.0369685010704095,0
0.03697732778184637,0
0.09405905292230887,0
0.04995761797458975,0
0.049966858866307806,0
0.049976095646382834,0
0.08343012839411434,0
0.09535083054055038,0
0.05187664606628495,0
0.10029166517395005,0
0.10030048597579011,0
0.10030930253486714,0
0.018967371463603833,0
0.018976740676037718,0
0.018986105858675995,0
0.009828346972463375,0
0.03999246369025755,0
0.06253473559916056,0
0.06254330900344884,0
0.10435210226054492,0
0.0663515125887062,0
0.019291137025580163,0
0.1045211535851891,0
0.00807789232187206,0
0.02386673683081897,0
0.02387507469479777,0
0.10657013852303754,0
0.024128022164901175,0
0.01639265241465182,0
0.10860302161187319,0
0.10031052773331606,0
0.09963088360170502,0
0.1080646466546078,0
0.10805807084386831,0
0.1189939395924351,0
0.11898737152756977,0
0.03285162588982615,0
0.047912266772921264,0
0.08072455557732328,0
0.12451749304031079,0
0.12450970684929041,0
0.12473537127261913,0
0.12472861169955474,0
0.05316512272449536,0
0.10713242710967696,0
0.09290121382436745,0
0.04673973590419145,0
0.11951474902635173,0
0.0015922012271971653,0
0.10295567535202821,0
0.09940589763474827,0
0.11021996929539668,0
0.11021230179244546,0
0.09408473078734403,0
0.019026778286665103,0
0.08029282142222582,0
0.12143334970731123,0
0.10591697221820118,0
0.10445680994711593,0
0.023875158077003356,0
0.11955290061773827,0
0.0187900938155936,0
0.02343098101325225,0
0.018216835182036206,0
0.02110113108534728,0
0.07621890470035675,0
0.02137982281900186,0
0.09146045943122605,0
0.01782400898011849,0
0.01206550334317047,0
0.11653918829632914,0
0.11635397176555173,0
0.11634604753922773,0
0.09165780348532993,0
0.0887263157269631,0
0.048272294308140395,0
0.04171148492563059,0
0.07121343094585875,0
0.11111747998598531,0
0.11110843485475463,0
0.1191374946015551,0
0.10757020375486981,0
0.03547938814092921,0
0.1106569891106437,0
-0.009180988585816063,1
0.03352622274614614,0
0.08627396584404767,0
0.054585631500044585,0
0.05457663326386619,0
0.05456763088076322,0
0.05455862435073833,0
0.09248346796066542,0
0.09247340166527529,0
0.10333113673448224,0
0.10332208207830851,0
0.05858129353313668,0
-0.00010422199957682565,1
0.009558805065481124,0
0.00954942253529989,0
0.013276455630637951,0
0.07855904282782733,0
0.05199578138871086,0
0.05198667218534858,0
0.05462005663512004,0
0.07480253440140006,0
0.07764457873703456,0
0.05321216561694975,0
0.05320215744320711,0
-6.92800847783559e-05,1
-7.813393184052941e-05,1
-8.69918366004363e-05,1
-9.585379905185931e-05,1
0.08259520151117972,0
0.028849384051598204,0
0.06603497724321272,0
-6.721542322862817e-05,0
