ReconstructionError,Anomaly
0.110092451988737,0
0.953204585614408,1
0.0645292831559574,0
0.8785898757437239,1
0.2544657479213522,0
0.9798313454329813,1
0.9368940370145618,1
0.1423801564194243,0
0.03850154377517276,0
0.02745969399427769,0
0.034621161128039965,0
0.5518857408712566,0
0.7804234846764655,0
0.45820029548453167,0
0.0872070114253896,0
0.01840160598784815,0
0.33589391112601935,0
0.08134351173343342,0
0.06182023928236113,0
0.04859823262368315,0
0.020811081534243235,0
0.01881354101361266,0
0.00034626096344852596,0
0.4893836348617546,0
0.01424877744730988,0
0.12314564424889446,0
0.0025383437707040967,0
0.49590361606027167,0
0.44337261403873945,0
0.015957894350720966,0
0.04930815230234201,0
0.035666863991981726,0
0.5024362112083436,0
0.45758066737611675,0
0.3840312621169925,0
0.007808231710692535,0
0.003625596989158422,0
0.004726256226138205,0
0.09999265850389921,0
0.28483691945091594,0
0.07790414635227337,0
0.005569252144842549,0
0.02475722942746694,0
0.5262486524005547,0
0.22132113232332584,0
0.07582204087022094,0
0.06599794986365017,0
0.040236254058578565,0
0.039251817336734385,0
0.20455172150098935,0
0.204944138404512,0
0.21821144390084957,0
0.24204041860159084,0
0.1016618475655724,0
0.3389567122891415,0
0.02772533248236177,0
0.32703901388483947,0
0.36615316949027216,0
0.41690184483779125,0
0.9486425625213438,1
0.9064184843073755,1
0.9364946747713846,1
0.001992751809312019,0
0.02025586865290884,0
0.42447246734512595,0
0.3489002614658692,0
0.10438930455106434,0
0.009566740598186583,0
0.04916378373260353,0
0.12713809985942706,0
0.18530564966902996,0
0.6681523136339936,0
1.036180232673258,1
0.8040363777621101,0
0.15698260283877857,0
0.690678848946244,0
0.1403798304533462,0
0.3298399036024456,0
0.8662799708234795,0
0.15797361622494627,0
0.15670813860263996,0
0.3993094892471681,0
0.4058720559585373,0
0.004566134040820313,0
0.028049067057582946,0
0.11429435186774001,0
0.477426447184874,0
0.4256320507475482,0
0.5416034033656888,0
0.6078518252794637,0
0.5858021668106748,0
0.08863425064202052,0
0.04521981473304104,0
0.0006292309896829458,0
0.191213211848524,0
0.6384277816979709,0
0.11679067206383786,0
0.35030237373213025,0
0.36837631215134353,0
0.31833904742316493,0
0.19617473558302612,0
0.00122537531796306,0
0.20189285367654486,0
0.30936666946434116,0
0.19483717718497984,0
0.3160462596426454,0
0.005696809597133409,0
0.3352174792737675,0
0.002045215813998876,0
0.005853841846191415,0
0.0019701850832748724,0
0.023501723432507022,0
0.5812728138252042,0
0.03836797795453426,0
0.30428572232272383,0
0.01872451823384277,0
0.7493166575592687,0
0.33292971151223166,0
0.4158552194963192,0
0.38166924627502513,0
0.2128340891612727,0
0.19368098253964064,0
0.8606999791289126,0
0.05336478497068906,0
0.14859885499803996,0
0.44837788456919964,0
0.4133669943119515,0
0.5120106582645936,0
0.4185261780746847,0
0.004444027561567586,0
0.30684619700447313,0
0.6864335404567906,0
0.1295746584137568,0
0.3796902945949301,0
0.22927823910721032,0
0.2042607396687597,0
0.183108001086752,0
0.1689990097798809,0
0.29124502939679026,0
0.3084255319781076,0
0.5531375979486906,0
0.5371480739267953,0
0.16484238449530472,0
0.008995955696267035,0
0.03234129264157918,0
0.031551553624047546,0
0.03516093424705003,0
0.21323953559948705,0
0.12598873263651278,0
0.13057341232958383,0
0.1470144531607297,0
0.606679683230486,0
0.24859289702418993,0
0.15716389882927753,0
0.16881642321604975,0
0.8548579939735893,0
0.7681607589785724,0
0.6909500426436316,0
0.629939486006644,0
0.08575409137389071,0
0.015876787222637523,0
0.36590131457914515,0
1.508283236719529,1
