row_id,itemid
32.80773583346854,480.6977089979773
24.18178672959948,632.5854404760466
19.349976219874407,674.3065242522862
18.25312542335905,680.9929164301138
19.039983172408938,680.0900623710186
19.575082254086738,672.8830463196937
19.91066115474223,663.6861738144507
20.186843320843764,654.180786945115
20.49859418932192,645.1158539399039
20.88252722290781,636.8026256548765
21.78606034170207,638.77704226879
22.68929830398247,640.700846333988
23.591768859329022,642.5587486430304
24.493531039042864,644.3512764100014
25.3947029057299,646.0800112770376
26.29510736548309,647.7486437424668
27.196043106959223,649.4267660607875
28.05654240610147,649.4647254723241
28.868577005744555,645.4062317222852
29.614024295966374,634.7159124484897
30.27600132420048,614.9981070118083
30.832312320640995,584.0843840282614
31.26135182850794,540.2017226506578
31.54505626917944,482.0689927397034
31.673390321202533,408.9544211952161
31.652611302658443,320.73938485613326
31.511290364047454,217.9526794137346
31.52179793592404,114.67988261804567
31.609990702125287,17.763178398439777
31.71323645051052,-71.51735753388493
31.847827820616658,-151.23581225752423
32.050777439224476,-219.4873614130338
32.360278559166545,-274.66347493659123
32.8082671151933,-315.74821135555976
33.41865078488718,-342.1705978547543
34.19886751238573,-353.85366118302045
35.13126693818958,-351.343067881171
36.06360733269139,-348.93528131887433
36.99577063328434,-346.664570409368
37.926281057403685,-344.53831614930823
38.856142137191455,-342.57075331803935
39.78376002747882,-340.7755894808215
40.710551479528476,-339.1559879219567
41.637401962881086,-337.53269586474926
42.56437050883869,-335.92416580092686
43.4915751800072,-334.32301673377515
44.41883888247867,-332.72766702117224
45.346515804068076,-331.1365350209526
46.27407466305158,-329.56174665626895
47.2016335220369,-327.99275764611957
48.129074318415405,-326.44169391364267
49.057282521729576,-324.8916846092616
49.985136537227845,-323.3553828701697
50.913816990962914,-321.82277162939135
51.84208422557913,-320.2954325291357
52.770587585407156,-318.7775832817424
53.698913851326324,-317.2776593120361
54.62788946157434,-315.7814258406579
55.556983134428265,-314.2941550081159
56.486194869888095,-312.81321074416337
57.41570176186178,-311.33121205212956
58.34556284164955,-309.84130514934077
59.27489263971529,-308.35350710275816
60.205166938621915,-306.8773077652586
61.13508704971355,-305.3889825046208
62.06589263034584,-303.9075110266276
62.99616692925247,-302.42393069242826
63.92744476030657,-300.9408775722841
64.85801421572705,-299.4615149504825
65.7894691406882,-297.9758257601061
66.72104212825525,-296.4864460713725
67.65291027233525,-294.9981208107347
68.5848374477182,-293.4960879848077
69.5165875291923,-291.99458237296494
70.4491640489041,-290.48305969416106
71.38215378773475,-288.9583566641377
72.31526158917222,-287.4283814936207
73.24842842190992,-285.88628039998
74.18224459897829,-284.3273084567627
75.11594271344256,-282.77255422594317
76.04999501572092,-281.22781706204114
76.98387022409133,-279.68044382790686
77.9183947767915,-278.1446693028556
78.85297836079553,-276.6178574166406
79.78779807000956,-275.09579045686405
80.72261777922267,-273.58532220617053
81.6576736136476,-272.0848710223945
82.59272944807253,-270.59285526342865
83.5278443137995,-269.1098021432699
84.46349046125033,-267.63096673552354
85.39872338958412,-266.14949525753036
86.33448759963994,-264.6727687059756
87.27036987230258,-263.1902427998866
88.20637020756931,-261.7129890342767
89.1430198871667,-260.2315175562835
90.0797876293691,-258.7542637906736
91.01673246547944,-257.2727923126804
91.95338214507592,-255.7929024768382
92.89056310639808,-254.31090378478984
93.82780309902137,-252.83470444727573
94.76569243597442,-251.35376018333773
95.70322758511156,-249.87756084583816
96.64170723509142,-248.39714379592624
97.57953754074151,-246.91936281627568
98.51795815941841,-245.4421090506803
99.45649684070122,-243.96485528507037
100.39521261589289,-242.48391102113237
101.33398742238478,-241.01140218196088
102.27352963581325,-239.5341484163655
103.2125995988199,-238.05953072100237
104.15231890615632,-236.57595038681757
105.0923333700066,-235.09816940715245
106.03246589646096,-233.62249728369352
106.97248036031124,-232.14260744785133
107.9128490119765,-230.6685169665434
108.85333572624677,-229.19020877283765
109.7939995344259,-227.70979172294028
110.73519462432978,-226.22779303089192
111.67650777683775,-224.7341956297605
112.61782092934573,-223.2347988741094
113.55937020706551,-221.72591226555232
114.5015097978112,-220.2085902322142
115.44364938855688,-218.67017963691615
116.38590704190938,-217.12280640278186
117.32899113349777,-215.55434460668766
118.27178006857321,-213.97270245935943
119.21504125407046,-212.392114740127
120.15847953347475,-210.8020371680177
121.10239006330085,-209.20563302731898
122.0462415618249,-207.61450102709932
122.99056531076985,-206.02864116737328
123.93483002841276,-204.45596165889583
124.87903571475272,-202.90068021402112
125.82371365151266,-201.35857912038045
126.76833255697238,-199.83229444820608
127.71295146243028,-198.3207717694022
128.657924555705,-196.81768451539392
129.60342893070356,-195.32250547212607
130.5483429926744,-193.83048971314565
131.49355221116093,-192.34216445250786
132.4391746487645,-190.8343322720466
133.385092242881,-189.31911909491464
134.33118693090728,-187.78650785415084
135.27716355632765,-186.23280805144168
136.22420274519482,-184.65591083055187
137.17106484015494,-183.0621427600854
138.11839918553778,-181.44517727148195
139.06591062482676,-179.8297934250004
140.01330400151164,-178.22284500331443
140.96105156601243,-176.6227503642731
141.90909428702616,-175.03741771860223
142.85719603934194,-173.47001035060384
143.80512069775068,-171.92263711646956
144.75428501351598,-170.38580816330796
145.70238676583176,-168.87639434071025
146.6506656120573,-167.3854330098402
147.5988854269781,-165.91661466901132
148.54710524190068,-164.4451602579502
149.49632858896803,-162.97739634523168
150.44555193603537,-161.50436029201956
151.39448012658886,-160.0334330950136
152.3438215362612,-158.56356032608892
153.2936942276583,-157.0957964133704
154.24303563733156,-155.63014135685808
155.19290832872775,-154.15921415983757
156.14325327054667,-152.68986860496807
157.09353918106171,-151.21894140794757
158.04406121678858,-149.75117749522906
158.99476034642248,-148.28130472631892
159.9455775386623,-146.81459524169622
160.89645376220506,-145.35104904136097
161.84786126747076,-143.87854020220402
162.7992687727383,-142.4081402192387
163.750676278004,-140.9472300891648
164.70273312760037,-139.4752484640485
165.65431772677493,-138.00643012323417
166.6069648893972,-136.54024785266665
167.55902173899358,-135.07881050852302
168.5118459955238,-133.60313838507864
169.46407993902812,-132.14011939879856
170.41702225816425,-130.66655613153125
171.37031876511628,-129.2056460014428
172.3232610842524,-127.74368144327309
173.2768527477183,-126.27486310245877
174.23038537988123,-124.81184411617869
