ReconstructionError,Anomaly
0.10072134958314244,1
0.14341208669356428,1
0.12364469837598553,1
0.04041670628247279,0
0.006409746009139426,0
0.15183602100836113,1
0.3318865066984504,1
0.08295184715553731,1
0.0013881320474839736,0
0.002059542143083612,0
0.013555861010949306,0
0.002113527469531541,0
0.0024908854943819637,0
0.002042149710617899,0
0.002237352130319671,0
0.001827961650263066,0
0.0022918002079334496,0
0.003058215910638194,0
0.008184187387141125,0
0.0038694157874475765,0
0.027767850578992528,0
0.11156295600863277,1
0.26853970226022644,1
0.02073646927730678,0
0.000796576946156744,0
0.0028884733952658343,0
0.03488657200142973,0
0.1846467827238848,1
0.28315681898615047,1
0.051055118192905556,1
0.0046343721411250165,0
0.03543420622226174,0
0.031818244545793496,0
0.009441664271752694,0
0.008805327844223323,0
0.023219991966628408,0
0.13435910298269085,1
0.016464804670491957,0
0.04184080277621543,0
0.061980691330950716,1
0.018694701718720654,0
0.027139389073394457,0
0.0016726897558725327,0
0.0015892650583454644,0
0.0008956623607815863,0
0.002345822035469306,0
0.004424822629808381,0
0.0007980291158205441,0
0.0008201224838374981,0
0.0014726499753173084,0
0.0022636699480794685,0
0.0024857893140331354,0
0.0005719018429787118,0
0.0009266711445205545,0
0.00116753671226525,0
0.0021036729424439332,0
0.0020020824329852606,0
0.00305347348597124,0
0.0005619482192453404,0
0.0006026817269164106,0
0.0012065762381065727,0
0.002019391807635855,0
0.004236091920872292,0
0.000703832769938313,0
0.0006346864604879721,0
0.0006758963673280861,0
0.0006435730658557924,0
0.000932494124506619,0
0.0006380189555840028,0
0.000789023580116962,0
0.0008839745642521131,0
0.001205516142820963,0
0.000826067163894616,0
0.0009552281510274598,0
0.003790734395349104,0
0.0072607212350202545,0
0.029058937646845365,0
0.06394425526041947,1
0.03844337623074812,0
0.05246832088404207,1
0.12614327189840682,1
0.07534819247310125,1
0.013585270168988311,0
0.007056182376228098,0
0.007920494236114522,0
0.0121027642665849,0
0.011822325247230476,0
0.011894145295581837,0
0.008401772576189554,0
0.046236408562876204,1
0.07447296453129922,1
0.013687245278920027,0
0.0015197719489088615,0
0.0033696679450738866,0
0.0008753408223108962,0
0.0049936934167343575,0
0.011162821458636183,0
0.0766327622117507,1
0.05164045395032601,1
0.052889438350039675,1
0.006885755984731776,0
0.004977524272823723,0
0.012102515199255483,0
0.06150436150116632,1
0.12241017634139628,1
0.06305277195614149,1
0.022348045717767318,0
0.00695404790738816,0
0.020230124691750798,0
0.1324141981491195,1
0.1423332998269259,1
0.0019610658819634403,0
0.024128329279336263,0
0.012664439190350775,0
0.006216268066860749,0
0.04348349707937404,0
0.10205513399204458,1
0.014381195505882455,0
0.006272125912845474,0
0.010481364141745024,0
0.0003605394882867109,0
0.007044889785379225,0
0.005637015567540943,0
0.004475296679913721,0
0.010626027009712144,0
0.028443567350848343,0
