row_id,itemid
16.659706156349046,50817.714451281085
11.5723918524086,50811.91582891775
10.504936321783362,50810.80239796059
9.660708625759241,50810.18801245059
9.570574894568722,50810.36909349368
9.833855687058588,50810.83394795453
10.336413149947191,50811.4686353825
10.984605701495923,50812.19469720274
11.722022342698665,50812.97104324228
12.511372665197825,50813.771069805014
13.280153132074417,50814.52900951809
14.05776985819341,50815.29547967111
14.84411400986329,50816.07044911213
15.639149309186905,50816.85378804139
16.442663271337835,50817.64540300307
17.254614435862266,50818.44518236938
18.07486028244972,50819.25301710853
18.903266064624972,50820.06880078471
19.739694444634495,50820.89237763822
20.583979580662458,50821.723649021245
21.436028186687622,50822.56245398208
22.2956459168322,50823.40864974101
23.162677294393973,50824.26209092229
24.036920199660074,50825.12262176623
24.918216564649867,50825.99010468508
25.806397956269393,50826.864324211245
26.701280393754246,50827.745153140975
27.602656574834896,50828.63242013857
28.510339927468635,50829.52592790843
29.42413869705615,50830.425528478816
30.343827442379165,50831.33101676611
31.269250686735404,50832.24219287871
32.200167441236545,50833.1588932689
33.13639113383988,50834.080954389
34.07770409716238,50835.00816855939
35.02389643765599,50835.940346272444
35.97474530538079,50836.877279848544
36.93006671957272,50837.81881093199
37.889653377961906,50838.764742227155
38.853285021887075,50839.7148764384
39.82074398396509,50840.669070786
40.79184110087482,50841.62708384242
41.76640534824395,50842.58875984794
42.7442112848542,50843.5539170829
43.72504901715763,50844.52238421164
44.708734564389886,50845.493976918486
45.69511504112717,50846.46855242372
46.68397796254317,50847.445900451734
47.67512898276004,50848.42589379877
48.66845926808628,50849.40837410912
49.663730420911804,50850.39313629918
50.66080510348303,50851.3800921051
51.6595200652626,50852.369064999235
52.65973019466173,50853.35990441385
53.661305927762044,50854.35250910514
54.66407624019098,50855.346710333426
55.667908976751676,50856.342412046884
56.67271344270125,50857.33948963776
57.67831343111044,50858.337779558344
58.68463120362827,50859.33725065671
59.691526831222575,50860.33773419317
60.69892516682074,50861.339175651825
61.70670182906093,50862.34143484894
62.71477648831376,50863.34445207663
63.72308436261983,50864.34813907106
64.73150107061747,50865.35241276038
65.73995664779068,50866.357190072755
66.74844072902596,50867.362458028205
67.75682893296153,50868.36807125101
68.76507720786515,50869.3740089732
69.77314150200442,50870.38023744684
70.78097517236881,50871.38664504415
71.78850307188549,50872.39327070504
72.79572260927608,50873.39998982176
73.80260528047853,50874.40682835426
74.8091173988741,50875.41371361466
75.81518381738994,50876.42064300699
76.82084081392333,50877.42754384336
77.82605988441208,50878.434457659714
78.8307943858457,50879.44130917219
79.83506245717263,50880.44810097677
80.83887446350639,50881.45484864944
81.84217857927956,50882.461492482296
82.84500849111106,50883.46802209137
83.84735642516569,50884.47449718455
84.84922497272174,50885.48084507397
85.85061154250099,50886.48706835562
86.85153945600877,50887.49320856543
87.85201130452327,50888.499234551455
88.85203227060146,50889.505135929714
89.85161531063505,50890.51092568018
90.85078633740773,50891.51664793478
91.84956608114652,50892.52224817761
92.8479571331298,50893.52777573257
93.84597763230613,50894.53319425574
94.84365349145924,50895.53854528303
95.84100544081605,50896.54382621846
96.83803866293334,50897.54903965801
97.83477388803806,50898.554190793686
98.83126812425428,50899.559284817464
99.82751100646868,50900.564329517336
100.82351549107301,50901.56934046927
101.81930749085092,50902.57432546125
102.81491291858623,50903.579255937344
103.81037582601112,50904.584181221435
104.80567289162036,50905.5890701616
105.80084557586781,50906.593953909774
106.79590942642375,50907.59880650601
107.79090331246363,50908.60365391026
108.78581946015248,50909.6085013145
109.78067600843877,50910.613330546774
110.77551700905485,50911.61814420308
111.77032432305208,50912.6229500714
112.76512386321428,50913.627750747735
113.75994413360337,50914.63251248414
114.75477736038431,50915.637287200516
115.7496442737841,50916.642007401
116.74455783019454,50917.6467172175
117.73955171623447,50918.65140107405
118.73459483656342,50919.65602003073
119.72974419930557,50920.660626007426
120.72498166551225,50921.66515410427
121.72029946134847,50922.66963287721
122.71573127343294,50923.67403896228
123.71129005815754,50924.678380147474
124.7069447201819,50925.68262787685
125.70273671995983,50926.686792534376
126.6986764226049,50927.69084296812
127.69474309789007,50928.69477658208
128.6909289719803,50929.698611548236
129.68728327916455,50930.70231411863
130.68376715026736,50931.7058739093
131.68042722829932,50932.709303900214
132.6772168702498,50933.712572939425
133.67415939762412,50934.71569141092
134.6712910883195,50935.7186645067
135.66854456909823,50936.721440306836
136.6659690742494,50937.72402400334
137.66355423865957,50938.72646232412
138.6612871059368,50939.72869815728
139.6591961801432,50940.7307418868
140.65726591360854,50941.73259870468
141.65550148888963,50942.734245246946
142.65390031470804,50943.735715261544
143.65242611316654,50944.73696980855
144.6511643964514,50945.73802965593
145.65002187854134,50946.738905187645
146.64907111523067,50947.73956005978
147.64827064606544,50948.74004359624
148.6476360187159,50949.740309069115
149.6471568680686,50950.74041359028
150.64683060284514,50951.740315623836
151.64668054455083,50952.74004372572
152.64666264145345,50953.73959010794
153.64682094528519,50954.73898332645
154.6471269519841,50955.738212997276
155.64760398305535,50956.73727652441
156.64822094315866,50957.736212847776
157.64898690176824,50958.73500249742
158.64990056324493,50959.73365975132
159.65094508427927,50960.732205377426
160.652152855851,50961.730618607784
161.6534824175061,50962.7289474683
162.6549415430797,50963.72719715096
163.65653671076777,50964.72535856979
164.6582458947041,50965.723427830795
165.66006779924953,50966.721449065895
166.66200631132165,50967.71942616907
167.66405106580692,50968.71734096837
168.66618781067436,50969.715242787686
169.6684087720888,50970.71309009111
170.6707061762152,50971.710947778505
171.6730800230535,50972.70879248594
172.67551087801596,50973.70663200137
173.67798189779313,50974.70448060279
174.6804878998283,50975.702348674175
175.68303277103905,50976.700242705505
176.68557245969305,50977.69815101481
177.6903678561683,50978.69836586578
178.69823910006903,50979.70180624067
179.71006204348433,50980.70937943978
180.7263445769748,50981.72170201195
181.74727456822222,50982.738985530785
182.77259159375043,50983.76099376072
183.8016633816371,50984.78705433902
184.83351301993665,50985.81614184763
185.86700034616618,50986.847023188864
186.90093725919292,50987.87838998118
187.9333738220433,50988.908223838385
188.9631297074197,50989.935329304724
189.98894814531258,50990.95846679253
191.01009321266474,50991.976926297146
192.0262461822367,50992.990489754986
193.03748090546193,50993.999337587695
194.04425344733372,50995.00408374813
195.0473917212912,50996.00566149653
196.04792576048666,50997.005254606665
197.04703718785686,50998.00416107609
198.04580267956464,50999.00308182349
199.04419114026953,51000.00202853084
200.04220256997158,51001.00100509214
201.03980846460865,51001.999990739416
202.03700623290246,51002.99899196267
203.03375959695575,51003.9980009739
204.0300931739131,51004.99701777312
205.02597457279478,51005.99601380438
206.0213882459307,51006.99501113364
207.01633678459913,51007.993991588926
208.0107955716556,51008.99295776624
209.0047736765744,51009.9919018776
209.99826462115956,51010.990829114984
210.99126840541115,51011.98972130644
211.98376429910218,51012.98859143194
212.9757574847894,51013.98741482952
213.96725703194707,51014.98621096916
214.95825257546176,51015.98497076486
215.948762254282,51016.98370070662
216.93877570329434,51017.98237353649
