ReconstructionError,Anomaly
0.005903503001871236,0
0.002225930564404676,0
0.0014129427655712994,0
0.0008838347583896556,0
0.0006487552049040796,0
0.000514382501717358,0
0.00043310553188175623,0
0.00037877539657363534,0
0.00033894718390931484,0
0.00030674124807011634,0
0.0002712824765770773,0
0.00023934661673729782,0
0.00021067596216565792,0
0.00018501932397655305,0
0.00016213521499113621,0
0.00014179955281336997,0
0.00012379746934870384,0
0.00010792691008791892,0
9.399469032851081e-05,0
8.182279994664421e-05,0
7.12418743673469e-05,0
6.209369587485915e-05,0
5.4231419681474594e-05,0
4.7518151700846724e-05,0
4.182825952494224e-05,0
3.704252246205385e-05,0
3.305493894319462e-05,0
2.9766803369005485e-05,0
2.7087124380768336e-05,0
2.4934779507421927e-05,0
2.3234975209072162e-05,0
2.1919644131674426e-05,0
2.092975514133901e-05,0
2.0211783528136835e-05,0
1.9717642027748898e-05,0
1.9405217741188132e-05,0
1.923753778225744e-05,0
1.9182527795306375e-05,0
1.921218429840753e-05,0
1.930288290624918e-05,0
1.943544246939077e-05,0
1.9591833740880957e-05,0
1.9757768139696904e-05,0
1.9922634126990846e-05,0
2.0077965887631085e-05,0
2.0216579484751506e-05,0
2.0332719167546727e-05,0
2.0423197152953e-05,0
2.0486591468022532e-05,0
2.0519971507840996e-05,0
2.052469890105252e-05,0
2.050117605653612e-05,0
2.045051478246297e-05,0
2.0374147110949096e-05,0
2.0273929241474967e-05,0
2.0152773062998534e-05,0
2.0013334931205437e-05,0
1.9857120735523162e-05,0
1.9687935841607092e-05,0
1.950787442130926e-05,0
1.931985757976179e-05,0
1.9125848499152735e-05,0
1.8928565443882298e-05,0
1.8730063267902295e-05,0
1.8531742031945108e-05,0
1.8336602563651683e-05,0
1.814610157341853e-05,0
1.796058746846934e-05,0
1.7782382884504826e-05,0
1.7612546864008013e-05,0
1.7452001191214833e-05,0
1.7301059303419877e-05,0
1.716192870528791e-05,0
1.7033569522989598e-05,0
1.691682515328205e-05,0
1.6811814879181445e-05,0
1.6720267079779187e-05,0
1.6640468711707555e-05,0
1.657334893752499e-05,0
1.6519221828282477e-05,0
1.647749203952927e-05,0
1.644790220322109e-05,0
1.6431011914491297e-05,0
1.6425745056796335e-05,0
1.6432756261503634e-05,0
1.645115116199538e-05,0
1.6480911500630868e-05,0
1.652181090363397e-05,0
1.6573399168516717e-05,0
1.6635382568842663e-05,0
1.6707538932353586e-05,0
1.678968949319967e-05,0
1.688072637812994e-05,0
1.6981122404253843e-05,0
1.7090040198754208e-05,0
1.7207326472790472e-05,0
1.7332470975569067e-05,0
1.746540735777126e-05,0
1.760572284704723e-05,0
1.77521100285372e-05,0
1.790495401558835e-05,0
1.8064163422660646e-05,0
1.82292348342526e-05,0
1.8399218100652723e-05,0
1.8573646743232346e-05,0
1.8752762708641e-05,0
1.893594220731204e-05,0
1.9122497750130173e-05,0
1.931178968582011e-05,0
1.9504105040603953e-05,0
1.9698765794191653e-05,0
1.9894678091720455e-05,0
2.0092416639522877e-05,0
2.0291347313202655e-05,0
2.049027289542557e-05,0
2.0690077398424543e-05,0
2.0889298118057177e-05,0
2.1088165363707962e-05,0
2.1285548395245566e-05,0
2.14817080442485e-05,0
2.167580049305722e-05,0
2.186736836821323e-05,0
2.2056976475135302e-05,0
2.2243339260806714e-05,0
2.2426161428381183e-05,0
2.2605829234697592e-05,0
2.2781303186522506e-05,0
2.2951785416784708e-05,0
2.3117743196864062e-05,0
2.3279598817551275e-05,0
2.343543182369967e-05,0
2.3586100392959185e-05,0
2.3730434961958288e-05,0
2.3869207651825332e-05,0
2.400186107865421e-05,0
2.4127394377777307e-05,0
2.424685430805008e-05,0
2.4358874194509157e-05,0
2.4464403633728063e-05,0
2.4562885035457443e-05,0
2.4653619654106305e-05,0
2.4737081286882408e-05,0
2.481271907245517e-05,0
2.4881089902843417e-05,0
2.49425902280198e-05,0
2.499507312427093e-05,0
2.504133545178601e-05,0
2.507871708153547e-05,0
2.5109153048297824e-05,0
2.5131455995729803e-05,0
2.5146803998408607e-05,0
2.5154617037997845e-05,0
2.5154670852089235e-05,0
2.514810698828817e-05,0
2.5134113898146753e-05,0
2.511335370226241e-05,0
2.5085129372901465e-05,0
2.5050950023346584e-05,0
2.5010268607430724e-05,0
2.496336150875101e-05,0
2.491105008363595e-05,0
2.485210933634559e-05,0
2.4788484762214247e-05,0
2.472005388285536e-05,0
2.4646514299386414e-05,0
2.456845610621211e-05,0
2.4486611037326493e-05,0
2.440094715122419e-05,0
2.4311502624311558e-05,0
2.4219445667814508e-05,0
2.412438497394298e-05,0
2.402753145484486e-05,0
2.3928545644809306e-05,0
2.3828101649732288e-05,0
2.3726892332184634e-05,0
2.3625221272859144e-05,0
2.352307890615259e-05,0
2.3421521490838852e-05,0
2.3291529114518676e-05,0
2.31248088907614e-05,0
2.291324447612902e-05,0
2.265746804189426e-05,0
2.23641074721875e-05,0
2.204773548968702e-05,0
2.172684918261097e-05,0
2.142150854689595e-05,0
2.114818583843251e-05,0
1.2938168906688668e-05,0
1.2127698596504825e-05,0
1.1420654929504445e-05,0
1.0835239687421202e-05,0
1.037494261613019e-05,0
1.0034637401982072e-05,0
9.803496012903323e-06,0
9.66619260453597e-06,0
9.602980580578655e-06,0
9.592170144263367e-06,0
9.609974176948113e-06,0
9.634805746800793e-06,0
9.667320492872612e-06,0
9.707555345021424e-06,0
9.75613520150653e-06,0
9.813173795630667e-06,0
9.879484925140465e-06,0
9.95465438947739e-06,0
1.0039449512977925e-05,0
1.0134309536690608e-05,0
1.023931892956985e-05,0
1.035514293338308e-05,0
1.04817650862258e-05,0
1.0619506980541632e-05,0
1.0768575024219903e-05,0
1.092963079181394e-05,0
1.1102812039151836e-05,0
1.1288173907203694e-05,0
1.1486216290187178e-05,0
1.1696824388373758e-05,0
1.1920536276183643e-05,0
1.2157367640781098e-05,0
1.2407438065674115e-05,0
1.2670806438284599e-05,0
1.2947751822327235e-05,0
1.3238570822351571e-05,0
1.3542448421367768e-05,0
1.3860126779523058e-05,0
1.4191237424527626e-05,0
1.4535779007958386e-05,0
1.489333688798094e-05,0
1.526376829299477e-05,0
1.5647216755277228e-05,0
1.6042833344799485e-05,0
1.645057963517581e-05,0
1.6869603466278e-05,0
1.729982863268459e-05,0
1.7740403288626333e-05,0
1.8190606596600726e-05,0
1.8650007331621935e-05,0
1.9117515409547046e-05,0
1.959264743872726e-05,0
2.0073828936875927e-05,0
2.0560519671102323e-05,0
2.1051950427632404e-05,0
2.1546395930798977e-05,0
2.204294477714884e-05,0
2.254026835823967e-05,0
2.3037237243613972e-05,0
2.3532020364261256e-05,0
2.402338784094503e-05,0
2.451015257035933e-05,0
2.4990645405449817e-05,0
2.546301808625692e-05,0
2.5926028821611515e-05,0
2.6378240613225508e-05,0
2.681747065377596e-05,0
2.7242842705061898e-05,0
2.7652175145387833e-05,0
2.804435225641495e-05,0
2.8417326607904614e-05,0
2.8769543725645767e-05,0
2.910004259926011e-05,0
2.940675953756966e-05,0
2.9688337768886358e-05,0
2.9944040638320105e-05,0
3.0171727282067096e-05,0
3.037119736101255e-05,0
3.054012283632643e-05,0
3.0678588844207715e-05,0
3.078500914238123e-05,0
3.085901649284147e-05,0
3.089950421472998e-05,0
3.090615101171064e-05,0
3.087839282252682e-05,0
3.0816145783082076e-05,0
3.0719129546364265e-05,0
3.058691854681109e-05,0
3.0420122394026497e-05,0
3.0219009130775366e-05,0
2.9983606129104692e-05,0
2.9714771150795818e-05,0
2.9412783363671235e-05,0
2.907884662117814e-05,0
2.8713597339295165e-05,0
2.8318100253624496e-05,0
2.7893550531065738e-05,0
2.7441289283930405e-05,0
2.6962599566415572e-05,0
2.6459200669452255e-05,0
2.5932323377871978e-05,0
2.5383587138565334e-05,0
2.4814931346092397e-05,0
2.4227708604971223e-05,0
2.362444278348446e-05,0
2.300621087699952e-05,0
2.237553130179165e-05,0
2.173357553878599e-05,0
2.1082619959895245e-05,0
2.0424443976596535e-05,0
1.976092912878142e-05,0
1.909396337355766e-05,0
1.8424759016955365e-05,0
1.7755863598454625e-05,0
1.7088185275665293e-05,0
1.6423630632045657e-05,0
1.5763801523154087e-05,0
1.5109920296911713e-05,0
1.446320587234638e-05,0
1.3825245078507045e-05,0
1.3196909275162968e-05,0
1.2579390785269473e-05,0
1.1973623099322178e-05,0
1.1380462384869985e-05,0
1.0800780896893049e-05,0
1.0235047500076995e-05,0
9.684062013598166e-06,0
9.14822901768505e-06,0
8.627893713505027e-06,0
8.12351250402807e-06,0
7.635330153409856e-06,0
7.163554789448396e-06,0
6.70825246611566e-06,0
6.2695486172468994e-06,0
5.847424026501988e-06,0
5.441866870575942e-06,0
5.052762922726947e-06,0
4.680174792449145e-06,0
4.3238210368578e-06,0
3.983692658028395e-06,0
3.6594977511012876e-06,0
3.3511217773933736e-06,0
3.0583917564858517e-06,0
2.7811513559813618e-06,0
2.5192028160428607e-06,0
2.272357689022648e-06,0
2.040528403328766e-06,0
1.8234444563496987e-06,0
1.6210594820338743e-06,0
1.4332043499716579e-06,0
1.259796384883043e-06,0
1.1007122114722669e-06,0
9.558719893158024e-07,0
8.2523787454419e-07,0
7.08760008610572e-07,0
6.064018908896306e-07,0
5.181390919097253e-07,0
4.4397843615716434e-07,0
3.839189764146879e-07,0
3.3800808170478797e-07,0
3.062387263632478e-07,0
2.8868576963257943e-07,0
2.853806499815391e-07,0
2.9637484827841233e-07,0
3.2172473693130836e-07,0
3.615014341996847e-07,0
4.1575823816846064e-07,0
4.845350943648221e-07,0
5.679273208400897e-07,0
6.659733431094335e-07,0
7.787179930189542e-07,0
9.062323509183071e-07,0
1.048507590465618e-06,0
1.20562862788593e-06,0
1.3775722221196377e-06,0
1.5643843801371845e-06,0
1.7660421117809566e-06,0
1.9825196132420625e-06,0
