ReconstructionError,Anomaly
0.009842208122896542,False
0.008909555712348088,False
0.008470344038022182,False
0.007266161786404307,False
0.007459938205904736,False
0.006158211919713834,False
0.005183899990141661,False
0.0047281346385869664,False
0.004697928787841618,False
0.004311769113726711,False
0.0034174889252798642,False
0.0033373213603609553,False
0.0007068098693249762,False
0.0006526589037766329,False
0.0006360561494149782,False
0.000308871594400727,False
0.0002313671515509967,False
0.00022361816410975093,False
0.00021840245869721698,False
0.00022158848675251852,False
0.00020751199838280252,False
0.00020123139029552624,False
0.00019988946115608283,False
0.00019963520529174192,False
0.00029581225548980234,False
0.0002039483914626096,False
0.00017765767544625417,False
0.00029160296619834336,False
0.0003972417874479159,False
0.0005480470282149788,False
0.0003219587513117281,False
0.00019041120585888,False
0.00013042340548882056,False
0.00013408449879117386,False
0.00012644026655224394,False
0.0001261560784408735,False
0.00011823110921277073,False
0.0001197398879912401,False
0.009890716731397436,False
0.00889819129362266,False
0.008470445968723673,False
0.007269453076918721,False
0.0074557738098594535,False
0.006100479531086348,False
0.005183079544133873,False
0.004730842578565282,False
0.004698869849704548,False
0.004307222875817702,False
0.0034166173178850315,False
0.0033315139997864914,False
0.0006987296059304689,False
0.0006526851861035399,False
0.0006360867357956799,False
0.00030739875723519665,False
0.00023058726725099724,False
0.0002236429924577152,False
0.00021783288912354123,False
0.00020737879444230676,False
0.0002014208625873249,False
0.00020035796189640806,False
0.00020020748888198374,False
0.00029865008058434445,False
0.00020504196649881,False
0.0001774755232564816,False
0.00028402681605654487,False
0.0004158513320380791,False
0.0006125586470883108,False
0.00035402873735548065,False
0.00020107959915026104,False
0.0001264692748667284,False
0.0001262297885449137,False
0.00011833758092111204,False
0.0001195519748887938,False
0.009866614013007789,False
0.008898305684156444,False
0.008468302186400819,False
0.007266388518758552,False
0.007446268091264842,False
0.010273371996999707,False
0.006025663465896668,False
0.0053944350421221065,False
0.005273893025001427,False
0.005182263811525217,False
0.004721332352871616,False
0.004699841432863658,False
0.00430961591498834,False
0.003723577424783494,False
0.0034199231313186743,False
0.0006920625219990071,False
0.0006361060325701326,False
0.000308464010754507,False
0.00023002319573655044,False
0.00022370844375717625,False
0.0002177372057920552,False
0.00021944071148132576,False
0.0002075236591643,False
0.0002013414955773111,False
0.00020043309282650662,False
0.00020005337377223804,False
0.000301522341769783,False
0.0002056377124542289,False
0.00017750777006776783,False
0.0002881019370418452,False
0.0005203917931983691,False
0.0002462056528874006,False
0.0001264802688874168,False
0.00012630614829794065,False
0.00011919423840710197,False
0.00022144404043970825,False
0.0001307502824807225,False
0.00013649084815462324,False
0.00022964738551918987,False
0.00022383094732743013,False
0.00021963332938060258,False
0.00021843974017864292,False
0.00020023858731285627,False
0.00019904156830677066,False
0.00030735946128523055,False
0.00039690311509329394,False
0.0002788552093132058,False
0.00018367279805252005,False
0.00012654068196938016,False
0.0001263889584347502,False
0.00011928264538024618,False
0.00022011365455394202,False
0.000135042891580554,False
0.00013838082662848624,False
0.009854712586435554,False
0.008909967358494362,False
0.008473010434520251,False
0.007285687742874532,False
0.00746887411866845,False
0.006083770529529635,False
0.005186015990824502,False
0.004726662234851481,False
0.004705137633392353,False
0.004323714107533039,False
0.003418712834825153,False
0.004287967557467106,False
0.010501147869599374,False
0.010421582496720837,False
0.009233552346167644,False
0.009866854758193787,False
0.009380065745560585,False
0.008921515302098807,False
0.009043048845833073,False
0.008477595356304934,False
0.007282557053972236,False
0.0074721258051513246,False
0.006055938092418173,False
0.005186973647125523,False
0.004731075390469052,False
0.004706924118837449,False
0.004319088910647379,False
0.0034187475416283283,False
0.00023061911477832491,False
0.00022372637982378323,False
0.00022161274680515582,False
0.0002006526130249092,False
0.0001992803742039642,False
0.00031335283907245174,False
0.0003837905341172957,False
0.00020957211790001247,False
0.00013052451001345847,False
0.00013933081437712876,False
0.0001266147014167107,False
0.00012634630814644025,False
0.0001202807140049961,False
0.0004890406872415198,False
0.00024964479118127705,False
0.01042168295336657,False
0.009782553862435336,False
0.008990844889513993,False
0.008478788043232608,False
0.0072762307711819576,False
0.007451894482627486,False
0.006050488859682147,False
0.005868655870744085,False
0.005588971233804196,False
0.00518706220743181,False
0.004713745996235272,False
0.004708738832159405,False
0.004316805437202518,False
0.0034262951941254507,False
0.0006902148342755348,False
0.0006360430467265505,False
0.00030836299955630596,False
0.00022935473445314598,False
0.0002238508446372626,False
0.0002173207299177146,False
0.00020711225448188364,False
0.0002024867065779607,False
0.00020072949114926714,False
0.00019929069222949687,False
0.0003103578972726352,False
0.00020814820007008337,False
0.00017735260624318107,False
0.00026697755112668737,False
0.00015413789091362116,False
0.00014952382449354273,False
0.0001267751053685164,False
0.0001264564154610857,False
0.00011985109939690588,False
0.012226073071398743,False
0.00022167341135327352,False
0.0001304433903335301,False
0.00022285073028349003,False
0.0006599495801716222,False
0.0006527899771277602,False
0.0006364363660490705,False
0.00031018581840211744,False
0.00023130500695483724,False
0.00022362635630186135,False
0.00021802812352321577,False
0.00020705977012224416,False
0.00020122616640358675,False
0.00020049283776295594,False
0.00030739941137409416,False
0.000187111605188947,False
0.0001773340581485809,False
0.0001758150273856212,False
0.00027235125762450663,False
0.00016977046794369472,False
0.00015297804162766186,False
0.00012683055256359975,False
0.00012628529850944442,False
0.00011919584637101715,False
0.004707980995109478,False
0.010215390470714677,False
0.009060660235745316,False
0.008316734920437312,False
0.00022162528849368882,False
0.00013052769096392165,False
0.00042104286426226093,False
0.0002197243982643166,False
0.0001367945702094689,False
0.0004890814779803884,False
0.008439542679585322,False
0.0002216243196233324,False
0.00013049055638099104,False
0.00014193652402483733,False
0.009782806400101771,False
0.00900262647508041,False
0.008485787660508807,False
0.007273233324646658,False
0.0074734651905192075,False
0.006047919061596434,False
0.0051899299345070865,False
0.004727798297623449,False
0.00470281394478503,False
0.004309995978481015,False
0.0034176437905264934,False
0.007548566718697862,False
0.0002285827104070669,False
0.00022391860452467322,False
0.00022067312903497574,False
0.00020109397177122066,False
0.0001998518658080618,False
0.00031038315833056455,False
0.00015197108981066643,False
0.0001331674373667223,False
0.00020264093052203987,False
0.0001269410312774616,False
0.00012654224111269374,False
0.00012007237337730779,False
0.009907540241588518,False
0.00022076969312899,False
0.00013292499742818115,False
0.00022819200950178112,False
0.014133443015145053,False
0.014140673044258303,False
0.013180192509725719,False
0.00021993093280571658,False
0.00013604267053965574,False
0.0004891087545075079,False
0.00022817929155479226,False
0.0002240385112281341,False
0.0002169730054065457,False
0.00020123989279642766,False
0.00019994106152291578,False
0.00031339938328609824,False
0.0001535621514048593,False
0.00012700023920615003,False
0.00012664233964912206,False
0.00012024919484065967,False
0.00020808257674484403,False
0.009794984515577003,False
0.008991230595945211,False
0.008479142035558272,False
0.007273363220616271,False
0.007460779877571305,False
0.006056303299098696,False
0.0051918437119476,False
0.004715729419420196,False
0.004703781034203834,False
0.004310087012665762,False
0.00342186569255491,False
0.00022740089224724822,False
0.0002241076753045887,False
0.00022082243379102106,False
0.00021705648243995523,False
0.0002010338879167845,False
0.0001998639492617775,False
0.00031040180782821277,False
0.00015772575986488317,False
0.00015164772890715827,False
0.00013270428830519667,False
0.0001881545668603379,False
0.00012708653835795557,False
0.00012668745113928357,False
0.00012040897306925796,False
0.00022264151987554074,False
0.00018487938359950623,False
0.009867447758920978,False
0.008910558425326431,False
0.008480360406985953,False
0.007286229245901486,False
0.007491908527064324,False
0.006667492015400189,False
0.005189187367462812,False
0.004743646668167747,False
0.004704717166048197,False
0.004321788064763848,False
0.003422925721652207,False
0.0002292446001268129,False
0.00022384902893164823,False
0.00022097158665150063,False
0.00021705435135167242,False
0.00020139547790594056,False
0.0002001940024806986,False
0.0003104131560812007,False
0.00018422100806799848,False
0.00016003030419573593,False
0.00013231962179468545,False
0.00018328563721992336,False
0.00012701812817810255,False
0.00012650822997790825,False
0.00011998436195178226,False
0.011026954508067061,False
0.0001687066222517288,False
0.01042102166041077,False
0.009831277476844775,False
0.008945173142469122,False
0.00847930982580805,False
0.007289518040734792,False
0.007481273329589193,False
0.006135750467832939,False
0.005189263422522287,False
0.00473675123672285,False
0.0047065174960005465,False
0.00432656649229751,False
0.0034208228642708064,False
0.0007015247820590705,False
0.0006361534347730216,False
0.0003081605738074938,False
0.00022914785310144872,False
0.000223856754466551,False
0.00021838104526092792,False
0.00022088191213149246,False
0.00020712437339253729,False
0.0002027970852398297,False
0.00020199103811540937,False
0.0002003636229361677,False
0.0003164751615428541,False
0.00020861401527307467,False
0.00017775837852505933,False
0.00027105642111613436,False
0.0002061297374644114,False
0.00013259143222489825,False
0.0001763748475300394,False
0.00012713667106443666,False
0.00012655900969851897,False
0.00012005085294664894,False
0.0002205999885262107,False
0.0001336633359318686,False
0.00021726623703401303,False
0.0001670405654705594,False
0.009916146873001323,False
0.008910752150088368,False
0.008486242588600871,False
0.00728000751635495,False
0.0075006657070046815,False
0.00907471155972996,False
0.0051920707068637,False
0.0047499030070051115,False
0.004707449045072121,False
0.004310309330390065,False
0.0034253395217007277,False
0.00022795494161457358,False
0.00022406871405589827,False
0.00022074383668520723,False
0.00020177613306867907,False
0.00019957499316071371,False
0.0003226802235667487,False
0.00022134132936295274,False
0.00017228816981947788,False
0.00013316305875698376,False
0.00019008202423943454,False
0.0001274393487557671,False
0.0001267119259394774,False
0.00012039031756313797,False
0.0002296291606780365,False
0.00022381842841404974,False
0.00022108546838462477,False
0.00021704338059257968,False
0.00020215194705506374,False
0.0002002936380507724,False
0.0003195729407493853,False
0.00025711835580975387,False
0.0001805165840758025,False
0.00013194333192631261,False
0.00017028303139375207,False
0.00012750657916820734,False
0.00012654549058645285,False
0.00011993039597738117,False
0.0001504462834219558,False
0.00990415222535907,False
0.008922388064128718,False
0.007289731855560202,False
0.007487926324184793,False
0.006092968958107239,False
0.004706659914109034,False
0.004317351923640107,False
0.003423474756128132,False
0.000228267581725438,False
0.00022401796201095066,False
0.00022094252206997242,False
0.00020171086975932136,False
0.000199820361108775,False
0.000319581350107822,False
0.00032064287761716514,False
0.00019942418783829634,False
0.00013252450292299334,False
0.00015518561443850906,False
0.00012745452308082897,False
0.0001266831494787212,False
0.00012007990683104602,False
0.00022099084370844513,False
0.0001323122884788915,False
0.00014320801371336966,False
0.00014477422112281195,False
0.009867859276314781,False
0.008933971982091185,False
0.00848642263741675,False
0.007283398939583488,False
0.007475135831926746,False
0.006084578429160104,False
0.005191314222772571,False
0.00473958506209858,False
0.0047032564221371545,False
0.0043150850881483885,False
0.0034213561816406357,False
0.0002286408029424416,False
0.00022396736342144248,False
0.00022056614891176066,False
0.00021703314392341696,False
0.0002018684691026456,False
0.00019998405757620712,False
0.0003195962304731293,False
0.0003587662359503363,False
0.00013383155594462896,False
0.0002029687362296178,False
0.00012790373850167538,False
0.00012665486172332456,False
0.00012022340602847369,False
0.00018555958133375397,False
0.00022124646827459925,False
0.00013163363571569152,False
0.00018079232250734083,False
0.00013802791752029098,False
0.00022089884524473016,False
0.00013258049529097054,False
0.00018435223794455364,False
0.00994079214764393,False
0.0088995897259128,False
0.008484275386800955,False
0.007293120896619644,False
0.00749345549329826,False
0.006004874367158432,False
0.00519140303835567,False
0.004745748618225725,False
0.004707670038733319,False
0.0043174911090381055,False
0.0034247373014506363,False
0.0002288443876508569,False
0.00022395657311949046,False
0.00022090216457603824,False
0.00021705278621113514,False
0.00020209974995550207,False
0.00019999375252012776,False
0.00032272295005925854,False
0.00039711904153407114,False
0.00021996204284322428,False
0.00013263333476343654,False
0.00019097503010964134,False
0.0001279494946494943,False
0.00012665859672225636,False
0.0001211797877897611,False
0.0002208084004060334,False
0.00013295652244968838,False
0.0001724329085142762,False
0.00022057441174271595,False
0.00013380104430814975,False
0.00018476988840159244,False
0.009904446558164236,False
0.008922665492266545,False
0.008486622538573001,False
0.00729643447378944,False
0.0074828027990443335,False
0.006005757047847078,False
0.0051914561535947685,False
0.00474320250898411,False
0.004705993761424451,False
0.00431989831500789,False
0.0034229134754812283,False
0.00022838711309550806,False
0.0002240001310727834,False
0.00022049073038451854,False
0.00020240749432094487,False
0.00020024338343042043,False
0.00032273288983834,False
0.0003314805916243893,False
0.00013414171330350136,False
0.00016196178421348928,False
0.0001279242557982569,False
0.00012671577543777772,False
0.00012194486527242437,False
0.00021973854910863378,False
0.00013724410771413968,False
0.00026838200200219323,False
0.009940971396010296,False
0.008865376749686115,False
0.008486713298054732,False
0.007296490434077569,False
0.007500087178312974,False
0.0060060337869086685,False
0.005192425950209603,False
0.004752003858552056,False
0.004706927428146994,False
0.004326981570312357,False
0.0034268190707577094,False
0.00022941210778772806,False
0.0002238851249041785,False
0.00022049268349060748,False
0.00020296236947961593,False
0.0002003312457328915,False
0.00032908586049633116,False
0.00043395807008458795,False
0.00013405525763322674,False
0.000187647590541862,False
0.00012831894966179063,False
0.000126658087063115,False
0.0001215230716326007,False
0.00022126017520913605,False
0.00013152728125363962,False
0.00014680725815458974,False
0.009916771538327282,False
0.008899841158243792,False
0.008484545363180386,False
0.007303037463142435,False
0.007488348081359343,False
0.006006316925374698,False
0.005745623176311515,False
0.005191577423999714,False
0.004742447699391472,False
0.004697440398874531,False
0.004324692085187521,False
0.0034248958124112054,False
0.00022736741732709995,False
0.0002241528726332544,False
0.0002211132614860546,False
0.00020273359040071126,False
0.00020066594868724537,False
0.00032275373916292727,False
0.000448436005270656,False
0.00013203752109503528,False
0.0001398473832699092,False
0.00012812906685574725,False
0.00012684234305886788,False
0.00012174763534575726,False
0.009941145751438413,False
0.008876989037342123,False
0.008488007899105206,False
0.007296655457427502,False
0.007503441803520036,False
0.006048808762290982,False
0.005193444934204085,False
0.004754739271006781,False
0.004700961491098266,False
0.0043223967489284315,False
0.0034273166622287177,False
0.0002304678662210783,False
0.00022380085251773598,False
0.00022131956484463579,False
0.00020227638928762943,False
0.00020026261108974845,False
0.00032276386674018554,False
0.0003389500042102836,False
0.0001315074981396875,False
0.00014084994314269683,False
0.00012813926764151498,False
0.00012655889655044234,False
0.00012193307372454796,False
0.007498119456146971,False
0.00518530914487574,False
0.004694905654283411,False
0.009880529864424564,False
0.008934479652901268,False
0.008479027846739887,False
0.0072935162716970805,False
0.0074884812002889685,False
0.006164276662994993,False
0.005185331632802953,False
0.0047486693888994,False
0.004701889979160504,False
0.004320111099339372,False
0.0034253689340554873,False
0.00023188327480008067,False
0.00022367893964570507,False
0.00022126899746666636,False
0.0002025900080433027,False
0.0002008457632754119,False
0.00031965929758396157,False
0.00033153211954768663,False
0.0001316521441929536,False
0.0001392541481503746,False
0.0001278537296767123,False
0.0001264507537927322,False
0.00012177021311745858,False
0.0002215307909669151,False
0.00013091789701788207,False
0.0002213767487709255,False
0.00013139189896686033,False
0.013728944584738619,False
0.010402997731742851,False
0.010409588311314945,False
0.009316572131525931,False
0.009832294949227235,False
0.008996414719310827,False
0.008888601798699887,False
0.009037634376762567,False
0.008713354472511557,False
0.008479135485313325,False
0.007264851008356696,False
0.007175874969671667,False
0.007504706513393561,False
0.006573797100749689,False
0.007099530693615547,False
0.005101906125106346,False
0.005194516822973636,False
0.004742663348964901,False
0.004684632219361342,False
0.004472558515241358,False
0.004299407322480002,False
0.004313222301531315,False
0.0034266337263762947,False
0.0007091487639582606,False
0.0006364753347317974,False
0.00030982389017414607,False
0.00023667278376347833,False
0.00022353269537254787,False
0.00021795418233884443,False
0.00022102854341366962,False
0.0002072075958602853,False
0.0002022652274140025,False
0.00020221923669982314,False
0.0002003621598955372,False
0.00031967757842266814,False
0.00017721963665003957,False
0.00027693911093138905,False
0.0003508063680821261,False
0.00013243064555499182,False
0.0001373183390890222,False
0.00012713562836402618,False
0.0001262145117966069,False
0.0001214602338019176,False
0.0012468562259266745,False
0.0010383447300670028,False
0.0003454344626897246,False
0.00034777438736376603,False
0.0003525111898971019,False
0.00037649354851203905,False
0.00038141795506935764,False
0.00039704918572383796,False
0.00040253321803654553,False
0.00040531850648123645,False
0.00041684579281007047,False
0.0004192813509289492,False
0.0004203256643484429,False
0.00044688188244618605,False
0.00047778952115064467,False
0.000485380815999638,False
0.0005029941109152085,False
0.0005067497383824174,False
0.0005128309538690209,False
0.013744804520650558,False
0.004383128896408156,False
0.013746218602055382,False
0.010418536358762201,False
0.009929384646367818,False
0.008865909043554174,False
0.008489517694535835,False
0.007277759522429434,False
0.007499471706531132,False
0.006040914764804502,False
0.007408593318654943,False
0.005193741488448999,False
0.004734934775352742,False
0.0046986303860326395,False
0.004313359607599431,False
0.003425937944888342,False
0.0033352049200231697,False
0.00023250894957664407,False
0.0002237262785425616,False
0.00022070556413221934,False
0.00020238347957054312,False
0.00019981480001574005,False
0.0003291550014803727,False
0.00031378148717300735,False
0.0001335230798802309,False
0.0001379651906417131,False
0.00012710234499291556,False
0.00012649808752059362,False
0.000122966023242454,False
0.013773268814935923,False
0.01041864602233661,False
0.00988097624641719,False
0.008888919549088638,False
0.00847597510885264,False
0.007271462997619161,False
0.007480255621762103,False
0.00604025808759331,False
0.005186529615222303,False
0.00471325223437914,False
0.004696937306228931,False
0.004311083821522268,False
0.0034226066380917217,False
0.0033366820189486817,False
0.00023017418637721995,False
0.0002238100254196088,False
0.00020223783107119794,False
0.0002013848208680456,False
0.0003105826833883369,False
0.00032080632529661823,False
0.00012701189278660157,False
0.00012657074131400948,False
0.00012324681527171294,False
0.00023116748121958965,False
0.0002237593538170347,False
0.00020285681245284562,False
0.00020087885408616075,False
0.00032282780765673,False
0.0002872217552637768,False
0.00012701520870584155,False
0.00012656901308839052,False
0.00012364212749332097,False
0.00986893117092705,False
0.00893498661789039,False
0.008480611350669876,False
0.0072843375540813556,False
0.007488921344103719,False
0.006030172973620112,False
0.005190245756388788,False
0.004728956194427761,False
0.004697021745820874,False
0.004313468821286741,False
