ReconstructionError,Anomaly
2.4011637637002333e-05,False
2.403731004766265e-05,False
2.406336187215353e-05,False
2.4088992361186976e-05,False
2.41156137584743e-05,False
2.4142188723268692e-05,False
2.4169991960216894e-05,False
2.4195259969954023e-05,False
2.422408983912972e-05,False
2.4251053587189382e-05,False
2.427882386824561e-05,False
2.430626576352621e-05,False
2.433464282280379e-05,False
2.4362498594505863e-05,False
2.43909181879805e-05,False
2.4419669150495293e-05,False
2.4447892961482665e-05,False
2.4476733812560735e-05,False
2.4506124555840823e-05,False
2.453535946307527e-05,False
2.4565065661457516e-05,False
2.4594351652367224e-05,False
2.4623863743196864e-05,False
2.4653400711785313e-05,False
2.468425815986276e-05,False
2.4715304422553487e-05,False
2.474553357822419e-05,False
2.477626512078169e-05,False
2.480698057601903e-05,False
2.4837678910436715e-05,False
2.4869269240805335e-05,False
2.4901726935750724e-05,False
2.493210636005572e-05,False
2.4963725255533494e-05,False
2.4997079844443138e-05,False
2.50291522515099e-05,False
2.5061388761044765e-05,False
2.5093578176153637e-05,False
2.512732479151153e-05,False
2.5159865353634192e-05,False
2.5193144063885537e-05,False
2.522649490660949e-05,False
2.526058510684394e-05,False
2.5293670478864543e-05,False
2.5328152820738217e-05,False
2.5361041864021245e-05,False
2.539631510497954e-05,False
2.5431216915077552e-05,False
2.5465822109782283e-05,False
2.5500425914690177e-05,False
2.5536239974823996e-05,False
2.557159294870972e-05,False
2.5606863979941123e-05,False
2.5642389370370527e-05,False
2.5677113107562163e-05,False
2.57141091876682e-05,False
2.5749630002589065e-05,False
2.5786790961812367e-05,False
2.5822621352923074e-05,False
2.585976106967625e-05,False
2.5896244678566566e-05,False
2.5934341241849864e-05,False
2.5972254928262065e-05,False
2.6008454218640567e-05,False
2.604625807833439e-05,False
2.6084313938787052e-05,False
2.612230916463517e-05,False
2.616052378576962e-05,False
2.6199079912490377e-05,False
2.6237887126196884e-05,False
2.6276643961492766e-05,False
2.6377475579293305e-05,False
2.661148815427737e-05,False
2.684668673490555e-05,False
2.708206484743554e-05,False
2.7320563695012057e-05,False
2.7559265735205292e-05,False
2.7799313863397782e-05,False
2.8039977102139905e-05,False
2.8282669646461005e-05,False
2.8526409215789947e-05,False
2.8770099855992084e-05,False
2.9016479580968912e-05,False
2.9264105115940796e-05,False
2.9512255060149106e-05,False
2.9761659667387743e-05,False
3.0012022586994978e-05,False
3.026490385029892e-05,False
3.0518055938168365e-05,False
3.0772736325843264e-05,False
3.102815138778396e-05,False
3.128596682275304e-05,False
3.154335224901206e-05,False
3.180215993340289e-05,False
3.205295207245282e-05,False
3.2161998607567784e-05,False
3.227154670357094e-05,False
3.238414612098872e-05,False
3.249845028328817e-05,False
3.261589311791718e-05,False
3.273429472081328e-05,False
3.285707585969143e-05,False
3.293962773354811e-05,False
3.298336303389885e-05,False
3.303057591827588e-05,False
3.308373624428959e-05,False
3.3141253740377166e-05,False
3.320331434339641e-05,False
3.327198510634688e-05,False
3.334289262274092e-05,False
3.3419322159077816e-05,False
3.3499776255335515e-05,False
3.358591745802935e-05,False
3.367646709332065e-05,False
3.377211681694319e-05,False
3.3871695297166266e-05,False
3.397693673759121e-05,False
3.40862549763964e-05,False
3.419988199691177e-05,False
3.431891874744615e-05,False
3.444317845330573e-05,False
3.4571300408873977e-05,False
3.470414275257372e-05,False
3.4841481635354e-05,False
3.498508918166331e-05,False
0.00015963564294345478,False
0.00015953755705590378,False
0.0001594352966363076,False
0.00015933650098054822,False
0.00015923651754955694,False
0.0001591384426582988,False
0.00015903344291183085,False
0.00015893261092587724,False
0.00015883375566563493,False
0.0001587328026699573,False
0.00015863408332085924,False
0.00015853451508381135,False
0.00015843266336948038,False
0.0001583340452743668,False
0.00015823338864540677,False
0.0001581338905420574,False
0.00015803324914315795,False
0.00015793370995841434,False
0.00015783412827293368,False
0.0001577367129939829,False
0.00015763123028242256,False
0.00015753174411918135,False
0.00015743355109446329,False
0.0001573350224359794,False
0.00015723571384744907,False
0.00015713451619875523,False
0.00015703340934629305,False
0.00015693339045751487,False
0.0001568349226058799,False
0.00015673683881935343,False
0.0001566356897287048,False
0.00015653569036111814,False
0.00015644045691176636,False
0.00015633871712802047,False
0.00015623987160693115,False
0.00015613971294391876,False
0.0001560410586395611,False
0.00015594015630022835,False
0.0001558422628215424,False
0.00015574557272731384,False
0.0001556417474891944,False
0.0001555420950816656,False
0.00015544829885370505,False
0.00015534574616998147,False
0.00015524916464691504,False
0.00015514848663143561,False
0.0001550490070517288,False
0.00015494956228890417,False
0.00015485108221868253,False
0.00015475263625357597,False
0.00015465625682376907,False
0.00015455091296832514,False
0.0001544535579267258,False
0.00015435716549775093,False
0.00015425790702270538,False
0.00015415879616781518,False
0.0001540605363168961,False
0.00015396248153753391,False
0.00015386324523913465,False
0.0001537653142635526,False
0.00015366702011711266,False
0.00015356718809481724,False
0.00015346728202571337,False
0.0001533711153407896,False
0.00015327127391059743,False
0.00015317344043828038,False
0.0001530775420717148,False
0.0001529806437445258,False
0.00015288099331443075,False
0.0001527803008219057,False
0.0001526863891956144,False
0.0001525847220989584,False
0.00015248718275096625,False
0.0001523904823297467,False
0.00015229007185980906,False
0.00015219453687954912,False
0.0001520959862276737,False
0.00015199654589645404,False
0.00015189720191713233,False
0.00015180277686709272,False
0.00015170626398270954,False
0.0001516090326965841,False
0.00015150965621584658,False
0.00015141238372316234,False
0.00015131329849830743,False
0.00015121402844151948,False
0.00015111880324679137,False
0.00015101675199128914,False
0.0001509235363165257,False
0.00015082869206765732,False
0.00015072775161376902,False
0.00015063059925650085,False
0.0001505319022803404,False
0.0001504366948282404,False
0.00015033894247099333,False
0.00015024316028383323,False
0.0001501432636903108,False
0.000150045536531237,False
0.0001499495955504481,False
0.00014985221523742783,False
0.00014975434887271242,False
0.00014965973580599565,False
0.00014956211012400538,False
0.00014946550875836136,False
0.00014936814786165468,False
0.00014926765454968078,False
0.00014917402262283955,False
0.00014907567588890426,False
0.00014898104176372777,False
0.0001488819304745155,False
0.00014878674191713928,False
0.00014868744755648796,False
0.00014858902250032593,False
0.00014849775608440435,False
0.00014840065806922493,False
0.00014830538453401604,False
0.00014820436925423196,False
0.00014811035708544155,False
0.00014801306081120338,False
0.00014791711100982643,False
0.0001478219935604203,False
0.00014772325554519462,False
0.00014762745969729962,False
0.00014752963069568603,False
0.00014743572279890188,False
0.00014734077786428637,False
0.00014724199556826183,False
0.00014714437266570977,False
0.00014705066450904972,False
0.00014695382958898023,False
0.00014685919804402446,False
0.00014675882928495885,False
0.00014666521882847057,False
0.00014656950415993942,False
0.0001464731440196312,False
0.00014637868877602833,False
0.00014628226016852227,False
0.0001461868205086419,False
0.00014608863421269557,False
0.00014599610684155247,False
0.00014589789030920524,False
0.00018462951278651994,False
0.00018452067954813418,False
0.00018440895419152628,False
0.00018430006870279303,False
0.00018419296242739626,False
0.00018408495700069974,False
0.00018397564618474052,False
0.00018386702079253772,False
0.00018376020132892441,False
0.0001836511154503262,False
0.00018354197542572628,False
0.00018343228654535773,False
0.0001833268944048318,False
0.00018321784350015788,False
0.00018310695535814648,False
0.00018300154381274052,False
0.00018289712738692553,False
0.0001827839267914301,False
0.0001826796964250393,False
0.00018256401006160863,False
0.0001824594548439376,False
0.00018235520667380991,False
0.00018224446693714273,False
0.0001821373177639989,False
0.0001820322265300155,False
0.00018192051265966303,False
0.0001818146841896993,False
0.0001817095560751349,False
0.00018159663692702817,False
0.00018148932269202093,False
0.00018138218100406935,False
0.00018127852215482165,False
0.00018116611703204865,False
0.0001810588019504915,False
0.00018095432609142599,False
0.000180853828053182,False
0.00018074028211359302,False
0.0001806321875768009,False
0.0001805263756084423,False
0.00018041436151069448,False
0.0001803108646060286,False
0.00018019878352695164,False
