row_id,itemid
11.600740346282691,-864.4625766013341
26.466002986736385,-62.24313519601128
13.99504998291468,-47.31594808556838
-5.686871799576693,-67.73670558772574
-7.061415682441293,-126.1520222290128
-18.105188558511145,-23.45072546256415
-17.98861579079221,79.82900043204427
-14.286109238984864,128.5727636331576
-6.612121878722974,310.6243146892666
-0.2614228330176047,428.4913922130363
0.7724514020892457,430.3287331741885
1.8215557132889444,432.2040335468773
2.857909263109832,434.0656263542769
3.8764353595215653,436.1175434334
4.921525542138625,437.483555034647
5.957879091959512,439.1442792893504
6.998364832967127,440.7137955135404
5.527599926736912,376.5518457369617
2.200300551273358,228.9899055318383
2.583767893471304,311.62385394703597
-1.0369170563035368,329.19009884929983
1.5882640051040653,223.10883281401766
11.789994702668992,34.212256730636
18.048080193505484,-81.36360711505404
22.165513555318284,-197.54154940482113
22.073956004865067,-322.5397827361885
11.729369554818732,-445.4122890215367
11.8438902820144,-656.9010415373486
16.3145669590549,-753.7729325628025
17.883973172059996,-767.8558742425957
22.841008751865957,-717.8438223300618
24.678239985123582,-783.9179774627555
23.857468752684326,-830.5384613973729
25.286262402710236,-901.9511859913327
30.919265429486586,-1013.1959864235978
31.180478943838352,-980.6863865133928
32.09853376309093,-981.1476988063514
33.049291924027784,-980.0937979221926
34.03476049094024,-979.2571092262515
35.00104388448199,-978.1183268801833
35.919629985458414,-976.5477562278829
36.89169844666321,-976.731753931017
37.85467608725412,-976.6489813252992
38.81487925661895,-976.4143710734497
39.77136345391682,-976.228264514124
40.73085824764985,-975.9994536168088
41.69312751260895,-975.7558807261084
42.65474743323921,-975.5481583907676
43.61949601291144,-975.2840241521626
44.584952968215475,-975.1527478539356
45.5445658245535,-975.0035462780361
46.50754346514441,-974.9402805921418
47.46804179102401,-974.9118110334966
48.42942558644336,-974.8126947922574
49.39417416611468,-974.742575323733
50.357624057128305,-974.6761463535368
51.31517081787297,-974.5633225470374
52.279506178425436,-974.476859442977
53.252755265682936,-974.1378608094092
54.228483667652654,-973.6902560817107
55.20379885050443,-973.2990632572619
56.177520188183735,-972.8688565931952
57.15484243532592,-972.4191430093051
58.12891796082022,-971.935160512221
59.105295707119694,-971.4738482192479
60.08037476476056,-971.0336244882492
61.05840538753455,-970.5928735431953
62.03602279118968,-970.1320884642773
63.01482082090024,-969.7108444390324
63.99379594451693,-969.1910113866179
64.97525038284675,-968.6590524110507
65.95434356906935,-968.2393900279712
66.93308256747605,-967.7480265342019
67.9074532494842,-967.0747741934902
68.87515339429046,-966.3683073676802
69.84887473196886,-965.6650038261723
70.82584279129514,-964.9838432747201
71.80257472541052,-964.1919677729602
72.7800150351577,-963.3357721572102
73.75391346674496,-962.4252734943875
74.72385680105253,-961.5906936546526
75.6946265735969,-960.8177978586609
76.66409765748358,-960.0744260494248
77.63516258654181,-959.2345740691817
78.60870683031226,-958.4374264269427
79.57924047764664,-957.6081187276868
80.54747190417675,-956.7851375970204
81.51735620718136,-956.0022247340967
82.47567037486169,-955.0458584490116
83.43451582426496,-954.1084718696948
84.39430577451185,-953.1594865812949
85.35338734912602,-952.195212085484
86.3097534838189,-951.255716649961
87.26706411935265,-950.3019864351227
88.22827082086405,-949.324004374037
89.18623080072757,-948.3992709318991
90.14407271798518,-947.4465951451566
91.10398073083797,-946.4712491543032
92.06353455587487,-945.5538967088505
93.02769282251847,-944.5637887246266
93.98860436751693,-943.6026775131031
94.94951591251356,-942.6278587363049
95.9135561165549,-941.6140261198598
96.87736019538261,-940.598084647223
97.84452905846501,-939.5410204787622
98.81016310767609,-938.5155891532486
99.77845356550915,-937.5096647475584
100.74491405295794,-936.444165154302
101.71385385511985,-935.4050262634992
102.6807275616884,-934.3685234429577
103.64760126825695,-933.287207428235
104.61435691221959,-932.2364698283636
105.58075836836633,-931.1952220813691
106.54940301401439,-930.1798078227876
107.51745734663655,-929.1148354435863
108.48757777485207,-928.0203390776442
109.45941011084506,-926.8567776712443
110.4262838174136,-925.8772139680077
111.39876549773635,-924.837020649109
112.36463567215833,-923.6644966038875
113.32897103271262,-922.4091999529628
114.29920952353314,-921.1981892821641
115.26932995174866,-920.120563765784
116.24021778689894,-918.9728187808796
117.21582812626275,-917.7127772035019
118.17490970087783,-916.3636364518316
119.13906796752235,-915.1035948744684
120.1052332984591,-913.9442511804664
121.0662038747596,-912.796506195562
122.03756396033168,-911.52381148102
123.00225350870005,-910.2215927797079
123.96599855622662,-909.0105821089091
124.92679203861826,-907.8591466256621
125.8917767435014,-906.843732367066
126.85540372842297,-905.7444910746708
127.82570125054554,-904.6025454443006
128.79452299010154,-903.5191205733863
129.77060557988807,-902.3207630397665
130.74910845308477,-901.1798718374921
