row_id,itemid
-11.037818,1224.0629
-10.224341,1226.7582
-9.395728,1229.2738
-8.568091,1231.7894
-7.740455,1234.305
-6.8014903,1242.4066
-5.9738536,1244.9066
-5.1452403,1247.4222
-4.3176036,1249.9379
-3.464088,1252.2894
-2.592506,1254.5472
-1.7214121,1256.7972
-0.8512949,1259.0472
0.019798873,1261.305
0.88991606,1263.555
1.7600332,1265.8129
2.6467519,1267.891
3.5437245,1269.8597
4.440209,1271.8363
5.344506,1274.6644
6.247826,1276.5941
7.2136464,1278.3441
8.178002,1280.0785
9.14187,1281.8129
10.106225,1283.555
11.071069,1285.2816
16.91726,-89.33554
17.919212,-88.35898
18.921654,-87.39023
19.926537,-86.382416
20.927513,-85.413666
21.93142,-84.4371
22.932884,-66.976166
23.935814,-65.99179
24.938255,-65.007416
25.941185,-64.03085
26.944603,-63.0621
27.946556,-62.069912
28.949974,-60.116787
29.952415,-59.140224
30.954857,-57.179287
31.958275,-56.21835
32.960716,-55.233974
33.964134,-54.241787
34.967064,-53.265224
35.969017,-52.28085
36.972435,-51.304287
37.975365,-50.3121
38.977806,-48.366787
39.97927,-47.382412
40.983177,-46.413662
41.986107,-45.4371
42.989037,-44.452724
43.99099,-43.460537
44.994896,-42.491787
45.997337,-41.4996
47.000755,-40.515224
48.00222,-39.538662
49.006126,-38.554287
50.009056,-37.577724
51.011986,-36.601162
52.014915,-35.6246
53.01687,-34.6246
54.020775,-33.65585
55.023216,-32.679287
56.02517,-31.6871
57.0281,-30.71835
58.032494,-29.726162
59.03347,-28.741787
60.03689,-27.765224
61.03933,-26.788662
62.04177,-25.804287
63.04519,-24.827724
64.04763,-23.84335
65.05105,-22.858974
66.05349,-21.882412
67.05691,-20.890224
68.05886,-19.921474
69.06179,-17.96835
70.06521,-16.983974
71.06814,-16.007412
72.07058,-15.023038
73.074974,-14.038663
74.07693,-13.054288
75.07937,-12.077725
76.08279,-11.085538
77.08523,-10.116788
78.088646,-9.1246
79.09109,-8.15585
80.09499,-7.163663
81.09695,-6.194913
82.10085,-5.210538
83.102806,-4.2339754
84.10525,-3.2496002
85.108665,-2.2652252
86.11111,-1.2808502
87.11404,-0.3042877
88.11697,0.68008727
89.11941,1.6722748
90.12185,2.6410248
91.12527,3.6097748
92.12771,4.601962
93.13113,5.586337
94.13308,6.5628996
95.13601,7.5472746
96.13943,8.53165
97.14187,9.516025
98.14529,10.484775
99.14773,11.46915
100.15066,12.445712
101.1531,13.4379
102.15652,14.422275
103.15847,15.391025
104.16238,16.383213
105.16482,17.359776
106.16628,18.328526
107.17019,19.320713
108.17361,20.305088
109.17605,21.28165
110.17898,22.266026
111.18191,23.234776
112.18484,24.21915
113.18777,25.211338
114.19021,26.195713
115.19314,28.141026
116.1946,29.1254
117.19851,30.101963
118.20193,31.086338
119.20339,32.0629
120.20632,34.03165
121.20925,34.992588
122.21218,35.984776
123.21609,36.961338
124.21853,37.945713
125.22146,38.922276
126.22439,39.891026
127.22634,40.883213
128.22879,41.867588
129.23221,42.84415
130.23465,43.828526
131.23709,44.820713
132.24051,45.789463
133.24295,46.773838
134.24637,47.742588
135.25076,48.726963
136.25223,49.71915
137.25516,52.633213
138.25809,53.609776
139.262,54.601963
140.26443,55.570713
141.26736,56.555088
142.2703,57.547276
143.27176,58.523838
144.27518,59.508213
145.2781,60.484776
146.28055,61.46915
147.28397,62.445713
148.2864,63.430088
149.28885,64.41446
150.29178,65.39102
151.29471,66.3754
152.29715,67.35977
153.30057,68.336334
154.30301,69.32071
155.30643,70.28946
156.30887,71.28165
157.31131,72.25821
158.31375,73.23477
159.31717,74.22696
160.3201,75.20352
161.32303,76.19571
162.32547,77.16446
163.32889,78.14102
164.33182,79.13321
165.33377,80.10977
166.33719,81.09415
167.33963,82.07071
168.34305,83.055084
169.34549,84.03946
170.3489,85.01602
171.35135,85.98477
172.35379,86.97696
173.35721,87.95352
174.36063,88.94571
175.36307,89.930084
176.366,90.898834
177.36893,91.89102
178.37137,92.8754
179.3743,93.85196
180.37576,94.82852
181.37967,95.8129
182.38309,96.78946
183.38553,97.76602
184.38797,98.7504
185.39139,99.73477
186.39383,100.711334
187.39676,101.70352
188.39969,102.67227
189.4031,103.65665
190.40555,104.64102
191.4075,105.6254
192.40994,106.60977
193.41385,107.586334
194.41727,108.555084
195.42068,109.53946
196.42313,110.523834
197.42557,111.50821
198.42752,112.48477
199.42996,113.46915
200.43338,114.44571
201.43582,115.430084
202.43973,116.41446
203.44168,117.38321
204.44559,118.3754
205.44754,121.29727
206.45047,122.28946
207.45486,123.2504
208.45584,124.23477
209.45975,126.19571
210.4617,127.180084
211.46414,128.14883
212.46658,129.13321
213.47,130.11758
214.47293,131.08633
215.47586,132.08633
216.4783,133.05508
217.48172,134.04727
218.48465,135.02383
219.48709,136.00821
220.48953,136.97696
221.49344,137.96915
222.49588,138.9379
223.49832,139.93008
224.50125,140.90665
225.50418,141.89102
226.50711,142.86758
227.51004,143.85196
228.51248,144.82852
229.51492,145.79727
230.51883,146.80508
231.52078,147.77383
232.52371,148.7504
233.52664,149.73477
234.53006,150.71915
235.5325,151.70352
236.53543,152.6879
237.53787,153.65665
238.5408,154.64883
239.54324,155.6254
240.54666,156.60977
241.54959,157.58633
242.55106,158.57071
243.55496,159.54727
244.55789,160.53165
245.56082,161.50821
246.56375,162.5004
247.56668,163.46915
248.56912,164.46133
249.57254,165.44571
250.57596,166.42227
251.57791,167.40665
252.58084,168.38321
253.58328,169.35977
254.5867,170.34415
255.58963,171.32852
256.59256,172.29727
257.5955,173.28946
258.59793,174.27383
259.60086,175.25821
260.6028,176.23477
261.60672,177.21133
262.60916,178.19571
263.6111,186.9379
264.61502,187.91446
265.61697,188.89883
266.61942,189.8754
267.62283,190.85196
268.62527,191.82852
269.6287,192.82071
270.63113,193.79727
271.63358,194.76602
272.637,195.77383
273.63943,197.72696
274.64236,198.6879
275.6453,199.68008
276.64774,200.66446
277.65115,201.63321
278.6536,202.60977
279.657,203.59415
280.65945,204.58633
281.6619,205.55508
282.66483,206.54727
283.66776,211.39883
284.6702,212.3754
285.67264,213.36758
286.67606,214.35196
287.6785,223.07071
288.68192,224.07071
289.68436,225.03946
290.6873,226.02383
291.68875,227.0004
292.69266,227.98477
293.69608,228.97696
294.69852,229.95352
295.70047,240.6254
296.70242,241.59415
297.70682,242.58633
298.70877,243.5629
299.7112,244.53946
300.71414,245.51602
301.71707,246.50821
302.7195,247.49258
303.72244,248.46915
304.72537,249.45352
305.7283,250.42227
306.73123,251.40665
307.73367,252.39102
308.7371,253.35977
309.73953,254.35196
310.74295,255.32852
311.74588,256.3129
312.7488,257.30508
313.75125,258.28165
314.75418,259.2582
315.7576,260.23477
316.76053,261.22696
317.76297,262.21133
318.7654,263.1879
319.76883,264.17227
320.77176,265.14883
321.7747,266.14102
322.77664,267.10196
323.77957,268.09415
324.783,269.0707
325.78543,270.05508
326.78885,271.04727
327.7913,272.0082
328.79373,273.0004
329.79715,273.98477
330.7996,274.96133
331.80203,275.9379
332.80496,276.92227
333.8079,277.90665
334.81033,278.8832
335.81375,279.86758
336.8162,280.84415
337.81912,281.83633
338.82205,282.8129
339.824,283.78165
340.8279,284.77383
341.83133,285.7582
342.83377,286.73477
343.8362,287.70352
344.83963,288.71133
345.84207,289.68008
346.8455,290.64883
347.84647,291.64102
348.84988,292.60977
349.8538,293.60196
350.85623,294.59415
351.85965,295.5707
352.8621,296.54727
353.86404,297.52383
354.86795,298.51602
355.8699,299.48477
356.8738,300.47696
357.8748,301.4457
358.87918,302.4379
359.8821,303.42227
360.88406,304.39883
361.88797,305.3754
362.88943,306.35196
363.89383,307.33633
364.89578,308.3207
365.89822,309.29727
366.90067,310.28165
367.90408,311.27383
368.908,312.2504
369.90945,313.24258
370.91238,314.20352
371.9153,315.1957
372.91824,316.17227
373.92117,317.14883
374.9236,318.1332
375.928,319.11758
376.92996,320.09415
377.9324,321.08633
378.93582,322.0707
379.93777,323.03946
380.9412,324.0082
381.94412,325.0004
382.94754,325.98477
383.949,326.96133
384.9539,327.9457
385.95486,328.93008
386.95828,329.91446
387.9617,330.89102
388.96414,331.8754
389.96658,332.84415
390.9695,334.80508
391.97244,335.78946
392.97537,336.76602
393.97733,337.7504
394.98074,338.71915
395.98416,339.71133
396.9866,340.6879
397.98904,341.66446
398.99246,342.65665
399.9954,343.6332
400.99783,344.60977
402.00027,345.59415
403.0032,346.57852
404.00662,347.5629
405.00906,348.53946
406.012,349.51602
407.01443,350.5004
408.01736,353.42227
409.02078,354.39883
410.02322,355.39102
411.02615,356.35977
412.02908,357.35196
413.03152,358.34415
414.03494,359.30508
415.03836,360.29727
416.0408,361.27383
417.04324,362.24258
418.0452,363.23477
419.0486,364.21133
420.05057,365.1957
421.0535,366.17227
422.0574,367.16446
423.06033,368.14102
424.06326,369.11758
425.06522,370.10196
426.06815,371.08633
427.07156,372.0629
428.0745,373.04727
429.07596,374.02383
430.07938,376.95352
431.08182,377.92227
432.08475,378.90665
433.08768,379.89102
434.08963,380.86758
435.09256,381.84415
436.09598,382.83633
437.0994,383.8207
438.1033,384.78946
439.10526,385.78165
440.1082,386.7582
441.1111,389.68008
442.11404,390.65665
443.1165,391.64102
444.11942,392.61758
445.12234,393.60196
446.12527,394.59415
447.12918,395.5629
448.13113,396.54727
449.13358,397.52383
450.137,398.51602
451.13846,399.49258
452.14188,400.47696
453.14432,401.46133
454.14725,402.43008
455.15115,403.41446
456.1536,404.39883
457.15604,405.36758
458.15848,406.35977
459.1614,407.34415
460.16434,408.3207
461.16678,409.30508
462.1702,410.27383
463.17313,411.2582
464.17557,412.24258
465.179,414.1879
466.18094,415.1879
467.18436,416.15665
468.1868,417.1254
469.19022,418.11758
470.19266,419.10977
471.19608,420.07852
472.19852,421.0629
473.20096,422.04727
474.2039,423.02383
475.20682,424.0082
476.21024,424.99258
477.21268,425.97696
478.21463,427.92227
479.21854,428.90665
480.21854,429.97696
481.21463,431.24258
482.21268,432.5004
483.2078,433.76602
484.20438,435.01602
485.20047,436.28946
486.19608,437.53946
487.19363,438.8129
488.18973,440.07852
489.1863,442.28946
490.1829,443.54727
491.17947,444.8129
492.17557,446.07852
493.17215,447.34415
494.16727,448.59415
495.16385,449.85196
496.16092,451.1254
497.157,452.3832
498.15408,453.64102
499.15067,454.91446
500.14676,456.17227
501.14285,457.43008
502.13943,458.6957
503.13602,459.95352
504.1326,461.21133
505.1282,462.47696
506.1248,463.74258
507.12137,465.0082
508.11795,466.26602
509.11404,467.53165
510.11063,468.79727
511.1072,470.05508
512.10376,471.3207
513.09985,472.57852
514.09644,473.84415
515.09204,475.10977
516.08813,476.36758
517.0847,477.6332
518.0808,478.89102
519.0779,480.14883
520.074,481.42227
521.07056,482.67227
522.06665,483.9379
523.06323,485.21133
524.0598,486.46915
525.0564,487.73477
526.0525,488.99258
527.0486,490.2582
528.0442,491.5082
529.0408,492.77383
530.03735,494.03946
531.03345,495.30508
532.0305,496.5629
533.0266,497.82852
534.0232,499.08633
535.0193,500.35196
536.01587,501.60977
537.01245,502.8754
538.00903,504.14102
539.00415,505.40665
540.0012,506.65665
540.9983,507.92227
541.9929,509.1879
542.9905,510.4457
543.9861,511.70352
544.98267,512.977
545.97925,514.2426
546.9758,515.4926
547.9719,516.76605
548.9685,518.01605
549.9651,519.27386
550.9602,520.5317
551.9573,521.7973
552.95386,523.07074
553.94946,524.32074
554.94604,525.5942
555.9426,526.852
556.9392,528.1176
557.9358,529.3754
558.93286,530.63324
559.92944,531.9145
560.92554,533.1723
561.92114,534.4223
562.9187,535.6879
563.9143,536.95355
564.9104,538.2192
565.907,539.4692
566.90405,540.7348
567.90015,542.0004
568.89575,543.26605
569.8928,544.5317
570.8894,545.7817
571.8855,547.0551
572.8811,548.32074
573.8772,549.57074
574.8738,550.83636
575.87036,552.102
576.86694,553.352
577.86304,554.6254
578.8596,555.88324
579.8562,557.1567
580.85376,562.19574
581.8508,563.46136
582.84644,564.727
583.8445,565.9926
584.8396,567.2426
585.8362,568.51605
586.8323,569.77386
587.82886,571.0317
588.82544,572.2973
589.82104,573.5473
590.8186,574.8129
591.8137,576.08636
592.8098,577.3442
593.8074,578.6098
594.80347,579.8676
595.7991,581.13324
596.79565,582.39886
597.7932,583.64886
598.7893,584.9145
599.7849,586.1801
600.7815,587.4379
601.7781,589.6567
602.77466,590.9145
603.77026,592.1723
604.76733,593.4379
605.7639,594.69574
606.76,595.96136
607.7566,597.2348
608.7532,598.4848
609.7488,599.7426
610.74536,601.01605
611.74194,602.27386
612.73755,603.5395
613.7346,604.7973
614.7307,606.07074
615.7273,607.32074
616.7234,608.58636
617.72,610.8051
618.71704,612.0551
619.7141,613.32855
620.7092,614.57855
621.7068,615.83636
622.7029,617.102
623.69946,618.3754
624.69556,619.64105
625.6926,620.9067
626.6887,623.102
627.6858,624.3676
628.6819,625.63324
629.67847,626.89105
630.6736,628.14886
631.67017,629.4223
632.66675,630.6723
633.6633,631.9379
634.6594,633.20355
635.6555,634.46136
636.6526,635.7348
637.6492,636.9848
638.64526,638.2426
639.64136,639.51605
640.63745,640.77386
641.63403,642.0395
642.6301,643.2895
643.6272,644.5629
644.6228,645.8129
645.62036,647.0942
646.61646,648.352
647.61206,649.6098
648.60767,650.8754
649.60474,652.14105
650.6018,653.39105
651.5974,654.64886
652.5935,655.9145
653.5896,657.1801
654.58716,659.39886
655.58374,660.64886
656.5803,661.9223
657.5769,663.1879
658.572,664.44574
659.5691,665.71136
660.5647,666.96136
661.5613,668.227
662.55786,669.4848
663.55444,670.75824
664.55054,672.01605
665.5471,673.2817
666.5432,674.5473
667.5398,675.8051
668.5364,677.07074
669.5325,678.32855
670.52954,679.58636
671.52466,680.8598
672.52124,682.1176
673.51733,683.3676
674.5139,684.63324
675.5115,690.6254
676.50854,691.89105
