row_id,icd9_code
21.356934,2021.0339
22.348633,2025.0847
23.327148,2026.362
24.306152,2027.6394
25.282715,2028.9167
26.262207,2030.198
27.240234,2031.4714
28.21875,2032.7527
29.211426,2036.8035
30.189453,2038.0808
31.166992,2039.3582
32.14502,2040.6277
33.123535,2041.9089
34.101074,2043.1863
35.08008,2044.4636
36.072266,2048.5105
37.050293,2049.7878
38.054688,2050.8074
39.07129,2051.6785
40.089844,2052.5535
41.106934,2053.4246
42.124023,2054.3035
43.12744,2058.2253
44.14453,2059.1082
45.162598,2059.9792
46.178223,2060.8542
47.19629,2061.7332
48.21289,2062.6003
49.22998,2063.4792
50.234375,2067.409
51.251465,2068.284
52.269043,2069.159
53.285645,2070.034
54.302734,2070.905
55.3208,2071.784
56.33789,2072.659
57.340332,2076.5886
58.3584,2077.4636
59.37549,2078.3425
60.393555,2079.2097
61.409668,2080.0847
62.426758,2080.9636
63.445312,2081.8386
64.44873,2085.7683
65.46533,2086.6355
66.48193,2087.5105
67.49951,2088.3972
68.5166,2089.2683
69.53369,2090.1433
70.55127,2091.0144
71.55469,2094.948
72.572754,2095.823
78.73096,339.95184
79.72217,341.01434
80.71484,342.08856
81.70557,343.14325
82.697754,345.19012
83.68945,346.26434
84.67969,347.32294
85.67041,348.38934
86.6626,349.45575
87.65332,350.51434
88.645996,351.58075
89.63672,352.64716
90.63037,355.6784
91.620605,356.737
93.08447,1069.6472
94.109375,1070.3699
95.13428,1071.0925
96.15967,1071.8113
97.18408,1072.5417
98.180664,1077.5183
98.5542,359.25653
99.54639,360.32684
100.5376,361.39716
102.09082,1110.2214
103.11426,1110.9363
104.13965,1111.655
105.163086,1112.3816
106.188965,1113.1003
107.2124,1113.8191
108.20996,1114.8269
109.203125,1116.8738
109.45264,364.07294
111.194824,1128.862
112.18555,1129.9167
113.17676,1130.9832
114.16846,1132.0496
115.15918,1133.112
116.15137,1134.1824
117.14307,1135.237
118.135254,1137.2839
118.36719,367.7292
119.36035,369.78387
120.35156,370.84247
121.342285,371.90106
122.33301,372.96747
123.70703,1271.9675
124.73096,1272.6824
125.754395,1273.4089
126.779785,1274.1238
127.80371,1274.8464
128.82959,1275.5691
129.85352,1276.2878
130.8584,1280.2058
131.88135,1280.9246
132.90625,1281.6472
133.93066,1282.366
134.95654,1283.0964
135.98145,1283.8152
137.00537,1284.53
137.60498,1352.3386
138.62988,1353.0613
139.65332,1353.78
140.67822,1354.5066
141.7041,1355.2253
142.72852,1355.9519
143.75195,1356.6667
144.75635,1360.5808
145.78076,1361.3035
146.80615,1362.0222
147.83057,1362.7449
148.85547,1363.4675
149.87988,1364.1824
150.9043,1364.9089
151.90918,1368.8269
152.93262,1369.5496
153.95752,1370.2683
