row_id,icd9_code
-0.20922852,1418.8431
0.76867676,1419.6322
1.7462158,1420.4205
2.7243652,1421.2091
3.7022705,1421.9974
4.68042,1423.9222
5.6585693,1425.8478
6.6363525,1426.6364
7.614258,1427.4247
8.592285,1428.213
9.57019,1429.0016
10.548462,1433.1986
11.526367,1435.1241
12.504272,1443.8676
13.482544,1445.7933
14.460571,1446.5814
15.4383545,1447.3702
16.416626,1448.1583
17.394165,1448.9467
18.372559,1453.1454
19.74707,137.61174
20.328735,1466.0865
21.306763,1466.8754
22.284546,1467.6632
23.262817,1468.4525
24.240845,1469.2408
25.21875,1473.4381
26.196411,1475.3632
27.174927,1476.1517
28.152466,1476.9408
29.33667,139.76506
30.10913,1496.7013
31.087524,1505.4452
32.065308,1507.37
33.043213,1508.1586
34.021362,1508.9462
34.99951,1515.4183
35.977417,1517.3429
36.955566,1518.1317
37.933716,1525.7384
38.93164,142.91496
39.895386,143.82951
40.85852,144.74211
41.8219,145.65617
42.793213,146.59319
43.785767,148.57072
44.329834,1722.7426
45.288574,1731.066
46.271606,1731.9628
47.254272,1732.858
48.23755,1733.7538
49.199463,1741.017
50.182373,1741.9125
51.165283,1742.809
52.14868,1743.704
53.131714,1744.6002
54.11438,1745.4965
55.090576,1748.514
56.5166,1600.954
57.49463,1601.7423
58.472534,1609.3497
59.652832,150.80412
60.4292,1622.2916
61.40686,1623.08
62.38501,1623.8683
63.36316,1630.3397
64.34131,1632.264
65.30664,1640.7365
66.28613,1642.6935
67.26904,1643.5897
68.23108,1650.8531
69.21069,1652.8094
70.1936,1653.7054
71.155396,1660.9694
72.13501,1662.9257
73.117676,1663.8209
74.1012,1664.7172
75.083984,1665.6134
76.06738,1666.5087
77.05029,1667.4042
78.02588,1670.422
79.00549,1672.3802
79.98865,1673.2758
80.94397,1682.6605
82.42529,55.15032
83.41748,56.148365
84.409546,57.145435
85.40161,58.142506
86.39343,59.140553
87.38562,60.137623
88.377686,61.134693
89.36951,62.131275
90.36145,63.128834
91.353516,64.12591
92.345825,65.12298
93.33728,66.12054
94.32971,67.11761
95.321655,68.11468
96.31348,69.112236
97.306274,72.069756
98.29834,73.067314
99.290405,74.064384
100.28247,75.061455
101.27417,76.0595
102.26648,77.05657
103.258545,78.05364
104.25037,79.050224
105.24365,82.98821
106.235596,83.98577
107.22778,84.98284
108.21985,85.97991
109.2113,86.97747
110.20361,87.97454
111.19702,92.89202
112.18909,93.888115
113.18359,100.76702
114.17529,101.76409
115.16748,102.76165
116.159424,103.75921
117.15112,104.75628
118.14331,105.75335
119.135254,106.75042
120.12732,107.74847
121.12073,108.709404
122.11511,109.6054
123.11035,110.504326
124.105225,111.4013
125.1001,112.29778
126.09509,113.194756
127.08972,114.09319
128.08472,114.990166
129.07947,115.88714
130.07446,116.78362
131.06909,117.68157
132.06396,118.578545
133.05884,119.476006
134.08984,-12.931224
135.07117,-11.891673
136.05286,-10.852611
137.05481,-4.8789773
138.03638,-3.8394268
139.01807,-2.8008525
139.99939,-1.7622782
140.98132,-0.7232157
141.96277,0.31633505
142.94421,1.3529562
143.9259,2.3925068
144.90747,3.4315693
145.88916,4.470632
146.8706,5.508718
147.85693,7.5355735
148.83801,8.573659
149.81982,9.61321
150.80151,10.651296
151.78271,11.68987
152.77246,14.703053
153.75427,15.742116
154.73975,17.767508
155.72131,18.806082
156.70312,19.845144
157.68457,20.884207
158.66626,21.922293
159.65991,25.922781
160.6416,26.961843
161.62317,27.999441
162.60474,29.03948
163.58655,30.078054
164.56824,31.116629
165.54944,32.15569
166.53137,33.194263
167.5127,34.233326
168.49438,35.272877
169.47595,36.310963
170.45776,37.350025
171.43933,38.389088
172.42065,39.427174
173.40247,40.466236
174.38367,41.50481
175.36584,42.543873
176.34705,43.582447
177.32886,44.62102
178.3103,45.660572
179.29175,46.698658
180.27344,47.737232
181.25513,48.776295
182.23694,49.815357
183.6709,319.56586
184.66296,320.56244
185.6571,327.44135
186.03296,22.383718
187.64478,339.23676
188.63672,340.2343
189.62903,341.2309
190.62268,347.12933
190.92883,24.616629
192.61047,358.92426
193.60254,359.92084
194.59644,366.79974
194.8468,26.797781
196.58398,377.6147
197.5758,378.61224
198.56775,379.60883
199.55981,380.60687
200.55188,381.60394
201.54395,382.601
202.53601,383.59808
203.52771,384.59564
204.51965,385.59222
205.51184,386.5893
206.5044,388.56683
207.49585,389.56488
208.48853,390.56195
209.4801,391.55902
210.47217,392.55658
211.46448,393.55316
212.45679,394.55072
213.10486,188.6215
214.08667,189.66008
215.0686,190.69865
216.04993,191.73674
217.03174,192.77629
218.01318,193.81438
218.99463,194.85393
219.98877,198.85393
220.9701,199.89201
221.95203,200.93156
222.93347,201.97063
223.93945,208.93205
224.92102,209.97014
225.93506,218.9052
226.91675,219.94426
227.89832,220.98332
228.88,222.02238
229.86157,223.06047
230.85522,227.06047
231.84082,229.08488
232.82227,230.12541
233.80408,231.16447
234.9768,278.59515
235.95813,279.63422
236.94006,280.6728
237.92151,281.71088
238.9032,282.74994
239.88464,283.7885
240.87451,286.8017
241.8601,288.82855
242.84192,289.86664
243.84814,296.82855
243.82397,22.533133
245.85168,308.77533
246.86182,316.72504
247.03406,121.33733
248.01587,122.376396
249.0216,129.33733
250.00732,131.3632
250.98914,132.40178
252.00317,141.33684
252.98462,142.37492
253.96667,143.41496
254.96826,149.38957
255.58789,8.389089
258.36548,824.2006
259.38318,829.2211
260.37573,831.19867
261.3601,832.163
262.39514,839.21136
263.38745,841.1879
264.37146,842.1518
265.35522,843.11566
266.33972,844.0805
267.35767,849.10004
268.34143,850.0639
269.32568,851.0278
270.3098,851.9921
271.29358,852.956
272.27734,853.91986
273.3125,860.9672
274.29663,861.93207
275.28052,862.89545
276.2644,863.85834
277.24854,864.8217
278.23254,865.78656
279.21655,866.7509
280.2091,868.72894
281.20166,870.7065
282.18542,871.67035
283.16968,872.6347
284.1963,878.6684
283.1842,82.8471
286.24927,890.73627
287.23328,891.7006
288.26855,898.748
289.25232,899.71136
290.23645,900.67523
291.2202,901.6396
292.20435,902.60297
291.0442,86.23431
294.30847,920.75385
295.29248,921.7187
296.27673,922.68207
297.26062,923.6464
298.2787,928.66644
299.271,930.644
300.25476,931.60785
301.23914,932.5722
302.26562,938.6054
300.86853,89.7304
304.31873,950.6728
305.3025,951.63617
306.28674,952.6015
307.33044,960.66254
308.3142,961.6264
309.29846,962.5903
308.77954,400.9228
309.76086,401.96136
310.76697,408.9223
310.6161,37.0302
311.5996,38.07073
313.78894,430.7929
314.77075,431.83246
315.7522,432.87103
316.734,433.9101
317.73193,438.8974
317.49463,40.364674
318.47778,41.403736
320.75378,460.76752
321.73547,461.8056
322.71692,462.84564
323.69873,463.88422
324.67993,464.9228
325.66162,465.96088
326.6515,468.97406
327.63306,470.01312
328.61462,471.0512
329.62488,478.99994
330.61047,481.0263
