row_id,itemid
-20.171608,947.7817
-19.258522,949.39105
-18.342506,950.9692
-17.422096,952.38324
-16.501198,953.7817
-15.54856,961.9692
-14.626685,963.3754
-13.707252,964.7895
-12.784888,966.21136
-11.864966,967.602
-10.942603,969.01605
-10.021705,970.44574
-9.100318,971.852
-8.178931,973.26605
-7.2585216,974.6723
-6.337135,976.08636
-5.4162364,977.5004
-4.4948497,978.9145
-3.5739512,980.3129
-2.64817,982.70355
-1.7267832,984.1098
-0.8058847,985.50824
0.115502,986.9379
1.0368887,988.3442
1.9587637,989.76605
2.8801503,991.1723
1.8523184,-415.92148
2.825951,-415.14804
3.7986073,-414.39804
4.77224,-413.63242
5.744408,-412.85898
6.7170644,-412.10117
7.685326,-395.54648
8.657983,-394.76523
9.630639,-393.9996
10.60476,-393.2418
11.576928,-392.46054
12.550561,-391.71054
13.523217,-390.01523
14.496362,-389.25742
15.469018,-387.5543
16.441185,-386.79648
17.414818,-386.03867
18.387962,-385.26523
19.361107,-384.50742
20.333275,-383.7496
21.307396,-382.97617
22.280052,-382.21054
23.252708,-380.52304
24.224388,-379.76523
25.19802,-378.9996
26.171654,-378.22617
27.14431,-377.47617
28.117455,-376.70273
29.0906,-375.9371
30.063744,-375.16367
31.035423,-374.40585
32.009056,-373.64804
32.981224,-372.8746
33.955345,-372.1168
34.927513,-371.35898
35.901634,-370.59335
36.87429,-369.83554
37.84646,-369.0621
38.82009,-368.3043
39.79226,-367.53867
40.76638,-366.77304
41.73855,-365.9996
42.71218,-365.2418
43.685814,-364.48398
44.657494,-363.71835
45.63064,-362.94492
46.603783,-362.19492
47.577415,-361.4293
48.55007,-360.66367
49.52224,-359.91367
50.495872,-359.14023
51.46804,-358.38242
52.441673,-356.6793
53.41433,-355.91367
54.386986,-355.15585
55.361107,-354.39023
56.33474,-353.6246
57.306908,-352.8746
58.279564,-352.10117
59.25271,-351.33554
60.225853,-350.5621
61.198997,-349.8043
62.171165,-349.03867
63.145287,-348.26523
64.11843,-347.51523
65.092064,-346.7496
66.06374,-345.98398
67.0364,-345.21835
68.01003,-344.45273
68.98318,-343.69492
69.95632,-342.94492
70.92898,-342.14804
71.901634,-341.40585
72.87527,-340.64023
73.84792,-339.8746
74.821556,-339.10898
75.79421,-338.34335
76.76638,-337.59335
77.74001,-336.81992
78.71267,-336.06992
79.685326,-335.29648
80.65896,-334.52304
81.6321,-333.76523
82.60427,-333.00742
83.57693,-332.23398
84.55105,-331.46835
85.523705,-330.70273
86.495384,-329.95273
87.46902,-329.19492
