row_id,category,mincodeinsubsection,maxcodeinsubsection
1.0686087274662555,0.9628987041225108,105308.17271964032,100735.7394588713
1.680134345902431,0.9771133736689757,101309.93405719724,101663.42674177299
4.675011948273863,0.9846577129301789,99466.98227513995,101967.53476573239
6.650897680628063,0.9873665214712721,99029.66942324651,101999.81984136891
8.117947261139605,0.9883244062508073,98926.9484151529,101792.66322803118
9.23415051457387,0.988704572381626,98806.75550998023,101431.13037058333
10.044722048082022,0.9889472321486732,98610.68908963678,100995.21699726768
10.673854638218842,0.988883679102761,98281.87700272475,100479.49062881095
11.19626213655421,0.9885911400905646,97815.69363817804,99897.96803169783
11.686770431720674,0.9883908823736636,97188.81793959421,99240.86760678717
12.558534512600204,0.9891309688645133,97075.00700248804,99045.62522135458
13.42175684156377,0.9898365513197028,96954.76821287166,98849.66873539158
14.275459848212869,0.9905119009195006,96829.16280352091,98652.7269246915
15.121265284949168,0.9911648769301082,96699.70217080816,98454.706916911
15.958936598180948,0.9918108207504099,96565.66921528534,98254.60375012603
16.788471021199555,0.9924591140879939,96428.69624503459,98053.22763157054
17.51914079866178,0.9933734722601048,96225.17346971769,97646.78059996484
17.694615146310902,0.9941819279041002,96588.16297871085,97442.51850799422
18.835959250915877,0.9961934541997346,95992.65606639415,96520.3892420971
19.448562732940026,0.9959615465361995,95411.39673889556,95572.7850000143
20.545309568735433,0.9957373844261564,92850.96060652446,92930.14082083233
21.4631492630932,0.992621936780966,88247.01950062075,88414.59551101261
23.008768758793742,0.9926280155024724,78438.38792378736,79591.47182745775
24.9156341783628,0.994888678982353,63148.006575257044,65873.65224327236
26.28180956058369,0.9973147686854116,41465.07242512243,46061.2510334126
28.711158229946925,1.0004886450295356,17732.080003046096,24467.97019736083
30.10664297107553,0.9974054958842835,-807.8199388167122,6399.5829139056805
30.37677172535485,0.9908948010638143,-10471.320027781549,-4052.8952980174363
29.80441555442598,0.9853371913648387,-15815.943596887824,-10669.324801535055
