row_id,itemid
1.17099,50799.72
2.1691895,50800.72
3.1672974,50801.723
4.165497,50802.727
5.163666,50803.73
6.161804,50804.73
7.1599426,50805.734
8.158142,50806.74
9.156311,50807.742
10.15448,50808.746
11.152679,50809.746
12.150757,50810.75
13.148987,50811.754
14.147186,50812.758
15.145264,50813.758
16.143433,50814.76
17.141632,50815.766
18.13977,50816.77
19.13794,50817.773
20.136047,50818.773
21.134247,50819.777
22.132416,50820.78
23.130524,50821.785
24.128784,50822.785
25.126923,50823.79
26.12503,50824.793
27.12326,50825.797
28.121368,50826.8
29.119568,50827.8
30.117676,50828.805
31.115845,50829.81
32.114014,50830.812
33.112183,50831.812
34.11032,50832.816
35.10852,50833.82
36.10666,50834.824
37.10486,50835.824
38.102997,50836.83
39.101135,50837.832
40.099304,50838.836
41.097504,50839.84
42.09561,50840.84
43.09378,50841.844
44.09198,50842.848
45.090027,50843.85
46.08835,50844.85
47.086456,50845.855
48.084595,50846.86
49.082794,50847.863
50.080933,50848.867
51.0791,50849.867
52.0773,50850.87
53.07544,50851.875
54.07364,50852.88
55.071716,50853.88
56.069855,50854.883
57.068085,50855.887
58.066223,50856.89
59.064392,50857.895
60.06253,50858.895
61.06073,50859.9
62.058838,50860.902
63.057068,50861.906
64.05521,50862.906
65.053345,50863.91
66.05151,50864.914
67.04971,50865.918
68.04785,50866.918
69.04599,50867.92
70.04422,50868.926
71.0423,50869.93
72.0405,50870.934
73.0387,50871.934
74.036804,50872.938
75.035,50873.94
76.03311,50874.945
77.03128,50875.945
78.02948,50876.95
79.02762,50877.953
80.02579,50878.957
81.023926,50879.96
82.022125,50880.96
83.02026,50881.965
84.01843,50882.97
85.01657,50883.973
86.01474,50884.973
87.01288,50885.977
88.01108,50886.98
89.00925,50887.984
90.007385,50888.99
91.005554,50889.99
92.00369,50890.992
93.00183,50891.996
94.0,50893.0
94.9982,50894.0
95.9964,50895.004
96.99451,50896.008
97.992676,50897.01
98.990875,50898.016
99.989075,50899.016
100.98715,50900.02
101.98532,50901.023
102.98349,50902.027
103.98163,50903.027
104.97983,50904.03
105.97797,50905.035
106.976105,50906.04
107.974304,50907.04
108.97244,50908.043
109.97064,50909.047
110.96878,50910.05
111.96698,50911.055
112.96515,50912.055
