row_id,icd9_code
-24.54004,1417.6881
-23.605225,1418.6713
-22.670898,1419.6542
-21.735718,1420.6361
-20.801147,1421.62
-19.844116,1423.6031
-18.886963,1425.5868
-17.952148,1426.5695
-17.016235,1427.5529
-16.073975,1428.5443
-15.131836,1429.5358
-14.130127,1433.5189
-13.168335,1435.507
-12.088013,1443.4796
-11.125732,1445.4686
-10.183228,1446.4596
-9.241333,1447.451
-8.298828,1448.4418
-7.3564453,1449.4327
-6.3551025,1453.4166
-7.6835938,148.39738
-4.2731934,1465.3717
-3.3306885,1466.3622
-2.3886719,1467.3541
-1.4462891,1468.3444
-0.50427246,1469.336
0.49768066,1473.3192
1.4593506,1475.3077
2.4020996,1476.2997
3.3442383,1477.2906
1.944458,150.0258
5.5439453,1495.2294
6.6243896,1503.203
7.586426,1505.1903
8.528931,1506.182
9.471436,1507.1735
10.512085,1513.1508
11.474243,1515.1393
12.416626,1516.1305
13.476929,1523.1056
11.58252,152.68889
12.552612,153.5756
13.521973,154.46379
14.491821,155.35002
15.461182,156.2382
16.440796,158.16154
23.903564,1706.9427
24.994507,1714.9264
25.929321,1715.909
26.863647,1716.8927
27.798706,1717.8746
28.867432,1724.86
29.802124,1725.8431
30.736938,1726.8258
31.671509,1727.808
32.606445,1728.7916
33.54126,1729.7743
34.52063,1732.7584
32.425537,1594.7963
33.368164,1595.7885
34.42859,1602.7633
31.818848,157.8676
36.51013,1614.7196
37.45276,1615.7101
38.39514,1616.702
39.43579,1622.6786
40.39795,1624.6678
41.477905,1632.6398
42.440063,1634.6283
43.38257,1635.62
44.442993,1642.5953
45.40515,1644.5839
46.347534,1645.5753
47.40808,1652.5499
48.37036,1654.5385
49.312378,1655.5299
50.255005,1656.5214
51.197144,1657.5116
52.13965,1658.5026
53.081787,1659.4948
54.06372,1662.4801
55.025513,1664.4686
55.968384,1665.4601
57.067993,1674.4296
53.57129,53.409595
54.57544,54.32024
55.579712,55.230396
56.583984,56.140064
57.588135,57.049732
58.592773,57.960377
59.59729,58.870533
60.601807,59.781178
61.605835,60.68987
62.610474,61.60198
63.614624,62.511158
64.61914,63.421803
65.62915,64.4013
66.63989,65.388115
67.65027,66.37542
68.662964,69.39056
69.67322,70.37786
70.68396,71.365166
71.69458,72.35198
72.705444,73.339775
73.7157,74.32513
74.72644,75.311455
75.736694,76.29925
76.75,80.33001
77.76099,81.316826
78.771484,82.30364
79.78198,83.29046
80.79248,84.27825
81.80322,85.26507
82.81726,90.3095
83.82788,91.29534
84.84363,98.36858
85.854126,99.35735
86.86487,100.34466
87.87537,101.331474
88.88611,102.31829
89.89685,103.30511
90.907104,104.2929
91.91809,105.27874
92.92859,106.26556
93.93921,107.251396
94.95032,108.23968
95.96045,109.226494
96.97107,110.21331
97.98181,111.200615
98.99194,112.18694
100.002686,113.17425
101.013306,114.161064
102.02429,115.14788
103.03491,116.13567
104.04541,117.122
105.05615,118.10833
105.95654,-11.775462
106.9668,-10.788646
107.97778,-9.800853
108.9928,-3.7422588
110.00342,-2.754954
111.01404,-1.767161
112.02478,-0.7808329
113.03552,0.20598349
114.045654,1.1927999
115.0564,2.1796162
116.06738,3.1678975
117.07764,4.1532493
118.088135,5.140554
119.09863,6.128347
120.11047,8.128346
121.12097,9.115163
122.131714,10.103444
123.142456,11.089772
124.152954,12.075612
125.16528,15.092702
126.175415,16.07952
127.1875,18.080984
128.198,19.068289
129.2085,20.05364
130.21948,21.040945
131.22974,22.029226
132.24316,26.058523
133.25366,27.045828
134.26392,28.032156
135.27478,29.019949
136.28552,30.007254
137.29626,30.993582
138.30676,31.97991
139.31738,32.966724
140.32776,33.95403
141.3385,34.941334
142.349,35.92766
143.35974,36.91448
144.37085,37.901783
145.38123,38.8886
146.39185,39.87444
147.40247,40.862232
148.41296,41.84905
149.42334,42.836353
150.43408,43.823658
151.44458,44.809986
152.45544,45.79778
153.46606,46.78313
154.4768,47.770924
155.48706,48.75725
